Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,119130,125764,124527,124890,122731,127451,126941,127470,123446,126008,125488,121511,121538,125390,122521,125345,125878,124894,125386,125515,125958,126281,126971,122008,118968,125810,124507,124672,124658,125314,125449,126289,127833,127349,124414,124162,120162,123368,123793,124949,125852,127198,130027,131544,125611,128235,125119,124170,118581,122382,124359,123932,122827,124239,123595,127704,122584,127725,126164,119287,123100,125898,126980,126756,129136,128564,128672,129318,128640,129486,128574,125322,121076,128287,127856,131086,128906,128966,129194,127020,130464,127881,129053,124652,120273,122539,120010,125327,122162,123517,124283,124082,120543,122629,125755,124257
0.083333333,119803,127518,123452,125638,125989,128740,126030,126665,125857,126763,125096,123651,124000,126728,125125,127291,127407,126847,128019,127231,127181,128299,126729,124123,119041,125638,125978,126878,126397,124785,126800,127284,126704,127195,126360,120711,120547,125369,125480,123895,127815,126267,133566,134341,128482,129384,127831,125104,120152,124389,126259,127198,124321,129087,128629,130631,127585,126664,129677,125352,123232,128931,127583,126809,128518,127998,128673,132219,128427,128294,130304,125131,122999,127890,128559,132138,128145,127473,126874,129801,129341,127630,131181,123309,121711,124549,121396,127528,124231,125339,124834,122552,123054,126647,125504,125853
0.166666667,123071,127028,124331,125796,126784,129167,126035,127804,127208,125199,126529,123685,123804,127340,126206,126059,124901,127792,127408,128094,128746,128657,127396,126140,120558,127733,125670,126893,126670,125524,129556,130193,127827,129116,127730,125269,121583,126043,125024,125934,127744,128981,132321,134420,126757,129150,127410,125290,119087,124872,127040,126839,126208,129414,127802,130616,127445,128608,131526,125160,124771,127422,126542,128825,132578,128842,130751,129737,129461,130559,129475,129530,123457,128857,128463,131163,129403,128001,128106,128695,130753,127579,129827,123893,122565,126392,121469,127967,126289,125248,125446,123233,125790,125287,124390,125281
0.25,120762,126384,123977,126151,127675,130606,126754,127589,126120,128017,127220,123848,124671,126251,124986,127402,127388,129062,128059,129099,129032,128440,128978,125467,122643,126358,126196,126327,126672,127433,128735,130618,128385,128616,128516,124822,120486,123886,124398,123427,127172,127130,133375,134125,128743,129494,126801,124929,119413,125144,127148,126107,124420,128590,126967,130664,128126,127720,129879,125436,124174,124419,124778,127498,130219,126718,129373,130308,128431,130141,129433,126746,124011,129887,131291,131161,131486,127710,130809,130727,130865,129666,132570,125282,121985,124916,122552,128442,124539,125919,123993,125025,125558,125834,126738,125726
0.333333333,120055,126832,125235,125587,128061,126498,126068,129053,127862,126589,125362,123076,122551,127051,126249,125407,129227,128259,128194,129496,129908,128832,128988,126001,120757,127037,124623,125299,126864,125386,127117,127905,128892,129377,126798,123356,121738,125190,124904,126128,126482,126485,133104,134446,129199,129803,128249,126992,121403,125916,129570,129289,126695,130986,128566,132059,128451,129471,131622,124915,124257,127645,127361,126820,128870,128218,129839,130145,129026,129446,129719,126352,123802,129082,127842,131188,130122,127898,127304,131860,129315,128437,129473,123397,122348,123719,122667,128942,124013,125180,125412,125942,124346,126196,126731,125331
0.416666667,122941,129016,125975,127258,129118,129324,128001,128058,126240,127384,126466,122679,124377,127400,126505,126892,127553,125681,128301,127393,127712,128535,127791,124952,120718,129404,125479,126736,127218,126214,127558,129702,129968,127693,128201,124007,120866,125982,124759,124896,127235,127309,133845,134514,129036,129119,128235,126299,118977,125573,127673,127808,125961,129404,130931,131849,127793,128936,130455,126027,123064,126170,127553,128153,128465,127782,130717,130050,129516,129085,130713,127063,121008,127803,127664,129817,128603,129272,127141,127883,130815,127201,128323,124098,121338,125725,122082,129203,124571,126579,126098,124954,123457,123581,125398,126151
0.5,119800,129081,125405,126467,127127,128285,127929,127430,126798,126363,125424,124647,123042,126454,126664,126650,126741,127940,126403,129912,128160,128463,128291,124738,121913,126613,125360,126927,127732,126417,125541,127240,128155,126443,127266,123732,121125,126221,127816,126254,127344,128755,133338,133488,129267,128525,125922,125555,119716,125612,126207,127619,125618,126606,128637,130103,126424,126472,130927,123951,123024,126389,126801,128186,126987,127437,129169,129007,126969,129818,127526,125674,123095,130327,127746,131387,129625,127233,127627,129886,133133,127069,131591,124278,121108,125613,122031,125707,123607,123788,127322,124712,125555,126731,125576,125118
0.583333333,121221,127461,124381,125044,127118,127753,127160,127265,129331,126410,128461,122977,124659,126673,125483,125192,127469,127302,126935,126917,129188,127809,128980,125529,120566,126292,124894,126409,124959,125762,127141,127681,128542,127743,126922,125637,121192,124519,126230,127270,124695,127452,132299,133509,128294,128124,125806,125213,120550,124816,127880,127729,126542,129088,129795,132186,127691,128811,131322,126484,125130,126285,126603,128532,128370,127097,128414,128346,126540,128912,129340,126522,123703,126633,128132,130150,129787,127085,127126,130350,130809,126984,129619,125094,122410,125983,122510,128991,124859,126519,126352,124552,125338,126963,127015,127104
0.666666667,121196,126191,124487,126561,127639,126741,126486,126863,126774,126965,124336,122416,122108,126488,125758,127922,126217,126158,129021,126472,127705,127882,127937,126016,120724,126042,124345,126459,126144,125273,128055,128391,129006,127317,125704,122713,120817,126655,123902,125754,125761,126212,131188,132763,127792,130302,126632,124822,121537,124063,127860,127476,125280,127066,127899,128685,125954,127040,132047,125416,124283,127249,127288,129301,131605,128368,130767,131447,129685,129668,130983,128019,123732,130652,129033,130959,130232,129434,126882,130344,129871,128977,128312,126380,120222,124805,122610,128040,124950,124891,125423,125737,123728,126076,126271,126654
0.75,122550,125962,125434,127360,126695,129068,128092,127589,127823,126093,127736,124074,126149,126475,125770,126877,126659,127321,128492,127726,128890,126951,128667,125348,119742,127088,126131,125872,125011,126674,128784,128021,127678,127900,127283,123479,122405,125015,127249,126709,126484,129762,135366,135766,128477,128336,127899,126373,118999,125476,125318,126747,124921,127114,127559,129291,126189,128564,130866,122840,123136,125365,124442,126404,127235,126200,127955,129168,126938,127936,130134,125242,124603,129203,128174,131665,131609,129086,128985,131001,130397,129703,130841,126869,121789,126337,122332,126970,125070,125110,125703,124418,124395,125095,126310,125127
