Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,132564,140477,135006,139620,137442,138763,138019,137719,137903,136241,136440,130500,134231,140234,135824,140938,137633,136056,137861,138702,138121,136481,135323,134746,132029,139546,141235,138417,138400,137928,136756,141636,137194,140227,138380,137994,131659,138999,138655,134895,139188,142280,140991,138599,139827,138892,138205,134301,130946,136654,136320,138406,135357,137160,140825,139967,137176,138260,138735,134527,134754,141834,140662,138627,139308,136933,137767,140253,141358,139505,138190,134343,135616,141264,139724,142258,140988,141714,138377,143634,144777,141353,141123,139465,134112,137101,133650,134514,132417,137649,137067,133456,135412,136845,137101,134206
0.083333333,133584,139911,134354,137326,137380,138612,140255,138135,137548,136547,134362,131307,133915,140666,135262,140792,141633,137198,140353,140232,137385,134705,136850,136551,133131,142353,142440,138513,139915,140756,140079,142949,139439,138920,139845,137426,130303,138556,138598,136619,139389,142757,142464,138517,140424,137917,136811,136137,132863,135681,138878,137496,139302,138838,141690,142456,137254,141109,140671,135226,133528,135715,138510,137851,136880,135908,136823,138393,138638,139688,136885,132755,134226,140051,138222,141316,141032,139910,140593,141571,142017,141157,140154,136473,133664,136374,133918,134776,131622,136628,136185,135015,136247,138044,135959,135421
0.166666667,133011,138774,135316,137288,139369,140685,138672,138125,138185,137692,137851,131445,133745,141260,137390,139929,136351,137556,142250,141073,140398,138139,136750,135135,132307,140718,143218,139357,139862,138944,137666,141796,136877,138195,140172,136798,130664,138033,135523,133973,136600,140948,139891,137456,138458,137162,135442,135530,131804,134609,135644,138373,136592,138656,141309,141807,136811,140151,140467,135353,134062,139136,137771,137485,137321,134972,136883,137557,137131,137897,134410,132808,134789,140995,138042,140452,141081,140118,136912,142212,142291,138293,140529,135790,133424,134756,133756,135986,133135,135839,136476,135373,136846,136652,134881,135866
0.25,131273,138366,134644,138584,138777,138164,139201,139949,137674,138274,136143,129998,131906,141215,135494,138226,138243,135737,138289,139319,139636,136404,135219,134170,133429,139290,140239,136592,138164,138159,137940,139532,137142,138732,137620,135050,130856,139512,136462,133100,138485,141259,140604,137328,138728,137005,137658,133477,129915,133932,134526,137293,134796,136709,138834,137957,135129,136977,138807,131528,134036,139257,139202,138752,137541,133610,137729,141172,139902,137895,137580,135089,133967,137260,138572,139182,139716,138507,136690,139634,142158,138773,140062,135221,133993,134485,132373,132383,133699,135032,135232,135031,135425,136124,136484,134891
0.333333333,133212,138115,133921,137257,138217,138393,138312,137479,137150,136642,137566,131596,132039,139938,136379,139477,138361,137114,140165,139436,138830,137509,135707,133321,131354,141356,141671,137300,138164,137198,137290,142712,136285,137397,136440,135147,130774,138645,136759,134224,137464,139554,142053,140410,139461,136867,138210,136125,130845,133776,134495,134931,134129,137216,139250,137973,136712,136365,137990,132588,135983,138640,139445,139383,138788,134069,138193,139046,138454,139085,137372,133965,134776,140127,138993,142003,140897,140609,136978,142209,143733,140329,141293,137265,132295,134610,133152,134512,131374,137221,134857,134116,135961,135325,135142,133799
0.416666667,132611,137077,134027,138711,137223,138580,136574,138077,137146,135096,136154,131850,133404,140056,135821,139287,139611,136604,139699,139473,139250,137215,136166,135040,130842,138441,139304,139080,137850,136266,138073,143256,135472,134935,138340,137561,129881,136586,135876,132470,136192,140285,138746,135724,138461,136396,137594,134813,131140,133905,134357,137053,136623,140193,140612,140494,139091,138706,138858,134660,132329,138408,139524,139329,139167,136448,137885,138138,140561,140082,138574,133500,133030,137805,137215,139416,140015,138635,136073,140611,140260,137844,139254,135380,134011,134303,133573,134444,131635,133963,137070,133409,134608,135325,135475,136797
0.5,134800,139387,134313,138933,139027,139617,140204,138328,137230,136695,135897,131997,135747,142027,136068,141466,140752,137827,140700,143027,143082,138631,137748,135554,131287,140386,142117,139977,141291,137702,140068,142069,138135,137183,141224,137637,129149,138408,135418,134064,136261,139834,140971,137265,137479,136061,134778,133859,129272,131321,135076,136650,132647,135321,139791,139261,134314,135894,136000,132119,133883,141711,139465,137286,140503,136591,138808,141391,141742,141512,140045,137589,136061,139802,138583,139734,140306,138867,136995,140821,141718,139808,141042,136157,134345,136815,133342,132975,134000,133278,136933,133471,136646,135571,134704,135101
0.583333333,131347,138445,136550,139460,139114,139804,138479,137918,138672,136416,135534,132524,135108,141308,137226,141312,140325,137048,141344,142801,139306,138196,138528,137528,131922,141126,139916,137875,139799,137817,137171,141146,136973,136949,138186,137488,131197,137329,138359,135414,137772,141027,143325,139426,140548,136624,137000,135000,129638,132814,135045,134356,134170,132735,137028,137174,133209,136263,135452,130441,134010,139604,139725,139802,138278,135215,137846,138068,139678,138433,137083,137002,134279,141428,138680,141711,141978,139371,137133,141982,142343,140265,144758,137473,135216,135245,131674,133484,132313,135713,136417,134957,136163,135723,133150,134377
0.666666667,134143,137652,134241,138705,138309,139128,138198,137676,137322,136680,136158,131789,135534,139747,134822,140266,141076,136728,141283,138433,139579,135747,135437,134796,130038,140328,141753,138061,135845,136966,136424,140129,135729,138408,138080,134961,130288,137062,136385,132217,136627,137748,140844,135909,139246,136756,137100,134156,129602,134227,135291,134817,134987,136476,137196,139034,136541,139138,137431,133231,132322,138436,139131,138804,138350,136456,138251,140005,140895,139465,138505,135705,134211,140431,139114,142083,140723,141378,136205,139131,141403,139532,140464,135248,133054,133747,133168,136098,131843,136229,136201,134841,138151,133599,136731,135450
0.75,131447,139503,134193,137896,138081,137250,137696,137762,137626,136193,137460,131566,134252,140810,136804,138565,138834,138043,139591,139663,139145,136163,137497,134777,132552,140006,141643,137011,139590,138186,140008,142288,138243,138365,139377,137256,128437,137596,135765,133560,134676,140845,141009,135740,139542,136291,135511,132846,129111,134734,135324,136230,134830,137028,138875,141874,136586,139494,139510,134725,132005,140933,140667,140122,137973,135780,137659,140358,141981,141065,139832,137672,132866,139754,138749,140447,141130,140620,137510,140923,141780,139585,140553,136298,132824,134915,132390,132042,133987,133819,136190,133561,135348,135664,135873,136403
0.833333333,133610,138413,136603,140729,139645,138270,138953,138953,137460,137511,136619,133892,132381,141695,136232,139132,138107,135482,140309,139334,138745,135250,137510,136421,130645,139635,140725,138229,138472,136218,135712,140003,135469,137355,138748,135155,130687,136458,138022,133449,136474,140189,140492,137223,138423,136493,136186,134917,131378,134420,135600,136667,135774,135945,140106,138837,137053,137472,137718,134374,134278,139097,138329,138961,138775,134358,137707,139343,139861,139403,137736,135522,134257,140450,137924,142324,142694,138419,136326,143261,142033,138037,142003,139558,132611,134784,133949,132557,132380,137094,134656,133562,136083,136294,135405,136197
0.916666667,131317,139037,136094,139961,141121,140312,139563,140659,139921,138023,138053,134344,133285,142986,137424,141409,138521,134506,140584,140546,138118,137200,136991,135228,129803,140004,140633,138959,139231,137390,137230,140073,135797,136472,138593,135210,129627,135934,135656,132866,137535,139674,139062,134917,138171,137197,134215,132330,132429,136446,136357,139226,134161,136668,140474,141748,137618,138192,141227,135112,133282,139581,137869,137795,138771,136226,137189,140411,141555,140116,139145,134252,134487,138403,137059,139063,141639,136502,136842,140291,141481,137629,141215,136590,132320,135237,132247,133242,130856,135993,135220,134447,136694,136456,135928,136085
1,134109,139688,134232,138075,138725,139888,140171,138977,138925,137012,136847,132687,131696,140064,137125,138137,140467,136208,138310,138333,138743,138543,135463,135906,133753,140518,140385,138325,139753,137512,137827,140921,137125,137017,138107,137788,128730,136593,135932,131842,136137,138860,139076,135998,137868,135982,133368,133237,131988,134756,134638,138134,134640,138386,139541,139800,138587,138905,137301,133289,133903,140277,138457,138266,138921,135850,139942,141049,141231,140295,138781,137201,133103,136572,138334,138361,139965,138342,136060,140775,140962,138994,141797,136899,132627,135088,132873,132677,131155,136826,134674,133301,135174,136937,134921,134599
1.083333333,133028,138893,136581,137692,137950,139088,138391,137063,138003,136126,134839,132064,132948,139593,135220,139063,138485,136459,138683,138406,139173,137835,138377,132300,130235,138915,140147,138119,137165,137976,136175,142113,136065,136912,138244,134251,130132,137974,137518,135298,135395,141399,140273,136976,136799,136975,135194,132043,131071,132844,136191,137520,134920,135352,142014,141328,136956,139047,139043,134532,132571,139463,140884,138284,137610,135883,137140,138521,139969,138264,139567,134844,134355,139743,139155,140865,142699,140336,139546,141558,144754,140322,143560,136785,134319,135146,133298,132510,130614,136110,134110,132183,134488,137929,136619,136023
1.166666667,134208,139570,134740,139741,138439,139063,138121,138272,137074,137057,137238,130636,133783,141731,133725,138035,140813,136218,141200,140223,139401,135366,137547,133783,132421,138641,140489,136408,137459,137344,137011,141640,134878,136958,139356,135552,129663,137466,136765,132765,137301,138945,139302,137035,136481,136382,135035,133851,130111,137069,136022,136857,135661,138887,139044,139782,138689,138592,139491,137030,132984,138551,137929,137799,135765,135118,135828,140553,140151,139144,136789,136676,132909,139516,138483,141177,140042,136810,137377,140349,139797,137274,138990,135822,134072,136209,134011,133024,131428,135288,135711,134007,133815,136245,135845,135623
1.25,132887,139716,135360,138798,138902,137714,138555,136627,139295,136972,134488,131710,132511,140187,135187,139719,137815,136445,142295,138627,139281,134680,136634,133702,130810,138716,140819,137078,138522,135042,137339,140614,135355,137143,138089,135660,128009,136047,135500,134130,138523,139596,141347,137211,138525,136061,137020,134657,130450,133590,135831,137654,136105,136276,138908,138395,136162,137941,137907,133371,133001,138959,139229,139583,137811,136618,136846,141530,141231,139032,138662,134239,133898,139005,136971,139138,139002,138739,135378,141167,140474,139103,140157,138689,133683,133769,132628,131991,132065,135965,135118,133358,134358,134810,134889,135029
1.333333333,132153,138949,135754,136470,136815,138763,137736,138477,138437,137683,137092,131918,133845,140224,135228,140947,137695,135983,139946,138463,137201,136528,136134,135269,131683,137841,140781,135676,137085,136570,137013,139586,135113,137559,138731,134751,129735,136734,136394,133766,137914,139467,140742,137802,139222,138722,137363,136892,129994,133059,135587,137215,135258,135945,139396,138984,137303,139059,136850,135988,133499,138389,138588,137888,139497,136377,137437,138775,137313,136901,138596,134158,135105,140285,139275,139904,141812,140225,138843,141634,140904,138275,140174,137990,132653,134364,133208,134320,131198,136817,134953,137201,135608,136237,134503,136259
1.416666667,134008,137836,134586,137830,139082,139338,136418,137017,136778,134727,136738,131366,133837,141770,136029,138724,137607,136494,139294,139545,139187,137269,136427,135220,131859,140600,139841,136360,138205,136386,136942,139734,135322,137082,137351,135340,130801,136269,133795,134579,136134,139378,138716,134790,137290,134755,135927,133145,129957,134684,135091,136125,136743,136588,140238,141036,138729,137973,138958,136671,134868,139377,139598,140698,139723,135714,136423,139419,139678,138651,137583,135811,132819,138856,137943,139978,139492,138119,135096,140199,138212,139442,139500,137755,132434,135192,133179,133198,131358,136001,135663,135620,135343,135373,136012,134045
1.5,133038,137231,133688,135864,137039,138330,136475,136436,137984,136094,136962,131078,133261,139617,134135,137527,138689,135888,139350,137555,137428,135236,135344,134028,130939,136577,140978,136801,137416,134231,135438,141044,136957,136855,138776,135072,130517,136397,136857,132066,138682,139604,140942,138421,139421,137408,136716,134896,129204,135227,134365,137712,135422,136336,137254,139110,136757,138429,139059,133470,133480,138015,138070,138600,138001,134093,136646,139556,140988,137864,137842,135870,134049,140244,137506,139163,139553,138685,136740,140646,139549,139001,141859,137674,132449,132592,132911,132120,131623,135227,131706,134606,133625,135599,134555,134479
1.583333333,132396,138374,133541,136378,137619,136996,137335,138464,135131,134041,135722,131728,131259,140807,136249,139232,138630,136751,139837,137665,139433,134979,135131,134313,130963,139752,139034,137310,137368,135757,136027,140076,135898,137783,136594,134937,131486,136040,133945,133185,135982,140087,138499,134787,138795,137107,134863,132752,129168,134548,135925,136701,136089,137649,138160,141060,137834,140146,138831,133422,132860,136662,137247,137660,138034,134525,138261,139502,140004,139797,138099,134499,134700,136710,136720,138852,138428,136618,136731,140642,139627,138831,139144,134871,131839,133864,132396,132264,132522,135218,133925,132734,135604,134949,134631,136618
1.666666667,133348,138967,133684,138397,136592,137890,136710,136527,135548,136821,135443,129905,132766,139972,135387,139478,137094,136884,139097,138331,137100,134681,135704,134227,130836,138625,142878,135967,137998,136626,137430,141443,138477,137680,139560,134786,129284,136788,135758,132440,135357,137309,139641,135065,137694,135154,134721,132505,129599,131132,134803,136747,134950,135505,139636,138127,136034,136519,135826,135265,132784,138908,138414,138929,139131,135928,137441,140851,139049,137905,138712,134729,132797,138257,136352,138631,140272,137516,136544,139655,138236,137908,141540,135360,133668,134664,131435,131176,130200,135121,135008,132463,134866,134745,133612,134339
1.75,132655,137579,134031,136852,138025,138694,139459,136775,135710,135859,135361,132903,132570,140598,134510,138269,137968,132612,137817,139568,135754,136096,134877,132311,129778,138814,140793,135809,137439,136339,138360,138526,135184,136986,137391,133923,129124,135702,135666,134930,136092,139756,141019,136255,138713,136121,135166,136579,131856,131022,136035,136712,135420,135138,138734,140655,135236,138701,138584,134616,132397,138168,139397,137114,137676,133833,135984,137350,138983,139453,136683,132857,134648,139457,138223,137953,139729,139829,137995,139711,140061,137795,139868,135170,131679,136526,130586,131395,130201,135696,134048,132745,132973,136552,133940,135480
1.833333333,132058,137249,135551,137909,138272,137575,136623,136882,135997,136952,135587,129461,131366,139163,132848,137627,137035,134778,136868,136927,137729,134022,134802,134048,131351,138294,141509,137853,139085,137106,137948,141451,137034,137727,139352,136838,129091,136918,132733,133427,136013,140339,140132,136320,137699,134398,134738,133483,129483,132699,134549,134950,134333,135511,138155,139953,136626,136838,137236,132454,132102,140237,138804,137015,138840,135103,139895,140019,141989,139803,139139,133134,132194,137555,138222,138868,137090,137381,135695,138653,139814,137746,140699,135481,133878,134267,129852,131292,130386,134174,135609,133099,135275,135857,132376,133924
1.916666667,131645,138676,133832,137427,136134,135161,138043,136514,137004,136510,134600,130180,131862,141066,134166,138600,137166,136203,139278,136543,139134,137619,136083,132304,131231,136616,138966,136704,137940,133922,136510,140468,135453,134939,137032,134751,129934,137829,136363,133673,137651,139719,141243,138296,138878,138002,137116,134569,130910,132559,134528,135500,132933,137713,137442,137339,135436,137327,138281,133527,132671,138528,138001,137825,137291,134423,136220,136135,138139,137469,138232,134474,132841,139893,137435,139715,139309,139064,137403,140491,141644,140545,142143,137513,134219,134594,130261,131712,130704,135205,133823,132473,134425,132497,135664,134771
2,131916,137418,133628,139545,137344,137622,138614,138578,136735,137038,135974,131376,131659,140799,134899,139266,137310,135153,137903,139662,137285,136356,137772,135121,130017,137236,141178,138450,136033,136435,137082,139705,136185,137410,136964,135175,128521,137075,135114,132497,136248,140081,137520,136732,136729,136038,135187,132540,130272,135826,134252,136545,134145,136616,138748,139226,138565,139135,139436,132951,131896,139058,137927,138176,137868,134202,136319,138660,140089,136695,135639,135584,131974,137820,135720,138092,139761,136574,133739,138749,140272,138945,138016,135661,132418,134577,131712,131576,130002,133279,133375,133988,134117,135825,134179,134341
2.083333333,130180,138472,133493,136241,137219,135657,136367,136807,136458,133167,134312,130689,132117,142128,133744,138039,136519,136021,137887,137254,137388,136469,135460,133882,132131,137866,141050,138566,136316,136682,136772,140815,135681,135150,137714,131561,128608,136483,135489,133147,135789,141272,142656,138485,137959,137865,137197,133751,129324,133007,133903,137797,134363,137214,139196,139751,134288,138542,136416,134057,133084,139950,138279,137091,136812,135224,136736,138377,137991,136968,138512,133524,131616,139149,139540,140396,138583,139998,138378,140688,141198,138068,140376,136694,131790,135842,131488,132555,130972,133117,135836,133413,134149,134458,133669,134659
2.166666667,131443,138069,133756,137742,136652,137492,137094,136715,136207,134454,133112,129602,132214,139670,133834,139667,137724,135597,138456,141440,138666,136941,136163,135002,129287,138311,138736,135533,137647,133640,137964,138640,135398,137708,136742,135683,127258,139364,134134,133183,134258,139282,139726,136315,138198,135455,133815,134147,128908,133186,133544,136585,135914,136497,138604,139631,137198,138653,136497,134538,131644,138933,139998,136763,138028,133085,134036,138444,140612,138095,136076,132824,130412,136906,135983,138359,137584,137620,136490,139583,139046,135292,139766,135277,129491,133224,131607,130184,130962,134457,134549,133868,134346,134901,134172,135795
2.25,132475,137981,136447,136866,137531,138212,137792,138227,136922,136397,135035,132342,130740,140248,134607,138242,139167,136083,138483,138369,136233,135770,134356,133376,130335,138346,141185,138694,136912,135093,137249,140887,135771,138611,139278,136825,128923,135092,135196,132702,137107,139663,139319,135023,136499,137031,134100,133677,128311,130636,134452,135352,133225,134441,137929,137929,136195,137921,137408,130937,133288,139018,137328,138466,138905,136059,137856,140131,140894,138648,139301,133351,132401,138797,138026,138352,136849,136173,135270,140219,140249,138233,140799,137202,131308,133580,130553,131099,130537,134098,133244,133489,131895,134795,132690,133214
2.333333333,130454,137373,131896,137446,136980,137304,138083,136557,137921,135154,135498,131608,133112,139870,134622,137381,137187,134566,138320,138237,136854,135440,135282,134937,131153,137934,140082,137596,135374,136473,137478,139330,133997,136258,137006,134723,129501,135312,134255,133590,136436,139824,140568,137259,137275,136546,135642,134018,128099,132127,132182,134547,133165,135740,135352,139355,136375,136012,137584,131551,133933,138009,135451,136288,138232,134842,136541,137965,137320,137239,136509,134034,132181,137760,138460,137617,141514,139293,135864,139799,140748,139063,138651,136369,131276,133354,129915,131945,130191,135017,132963,132640,134176,134507,134033,135365
2.416666667,131990,136271,132478,136210,137828,136943,136704,136656,136519,135307,135832,131099,132531,139273,135835,139489,138008,135766,136481,139220,136180,134475,135276,133979,132401,137441,140304,137401,136330,136616,135857,139552,136019,137536,136965,137889,127707,134890,136822,131961,136354,138500,138675,135418,136763,135065,135396,133385,129380,133146,133766,135287,133965,136271,139598,137477,135254,136537,137849,133817,133547,137835,138300,137443,137910,133744,137504,138748,139284,139713,138627,135264,132833,137602,135091,137131,139269,137445,134723,139608,138843,138107,138593,134842,133010,132533,131453,133130,130565,135091,133428,133138,133031,135245,133713,133675
2.5,132426,136908,133495,137249,136997,136406,136659,138136,137074,135811,136306,130769,132763,138849,133730,138343,138276,135151,137292,137269,137500,137298,134983,134023,129282,138655,140253,135924,139672,133160,136689,138524,135045,136487,138300,135640,129705,137099,135681,135622,136861,139243,139872,138125,137893,137472,137441,135753,128433,132788,134007,135548,134002,134431,136935,140103,136467,137162,138346,133124,132411,139116,136011,136281,136855,134942,135905,137710,138431,138522,136386,134222,133052,138533,137615,139796,139460,137560,138231,140129,143086,138439,141679,138366,133802,133386,129310,131969,130402,134671,132126,134290,130673,135974,134679,135488
2.583333333,132300,136959,133254,138174,136906,136108,136692,137631,135592,135854,134536,129830,131646,140634,136354,139904,137557,134915,138751,139717,137535,135748,137873,134534,130893,138103,138663,138833,135466,135494,136492,139496,135201,136164,136682,133681,130015,134360,133933,133029,136494,138610,138224,135948,137580,134118,134537,131494,128844,132150,133973,136520,136055,136568,139014,139016,135235,139016,138642,134353,133986,136442,136221,137336,137736,132430,135310,138973,137712,137625,136438,133653,131043,138882,135523,136649,138494,136802,134365,139538,140747,138456,137540,136414,133081,132033,131085,132825,131144,134487,133317,132933,135301,134336,133116,133704
2.666666667,132142,137328,132338,137320,137248,136862,138891,137700,137255,134921,136009,130169,132862,138964,135384,136282,140819,135184,137400,136646,138623,135122,135472,135234,130302,137744,140492,139460,138359,134507,136901,141474,134910,137096,136507,137118,127640,137521,134270,133630,137865,139722,140190,136800,139425,136824,135534,134603,128438,131310,136528,134694,133057,135832,136747,139015,135482,136479,135627,131585,131971,137881,138420,137622,136923,135565,136627,137816,140593,139947,136638,135139,133091,139904,137711,139733,140003,137417,135582,141265,139872,137470,138714,135705,130633,133084,130768,130402,130803,134619,133906,131852,132209,134610,133588,134675
2.75,130534,136365,134229,136820,137563,137560,137698,137706,137429,134278,135106,130917,133152,142919,136674,138681,139044,134749,139233,138772,140271,137622,135484,135032,128992,136306,140553,137185,136120,134140,135894,137871,133463,135891,136719,135654,129657,137410,134531,131526,134995,139110,138581,136127,137049,136205,138203,132754,128834,132931,134140,135113,133434,136465,138927,138985,135984,137625,137393,133515,131290,139029,137708,137686,136566,132338,135422,139652,138637,137789,136660,134395,131903,136290,137878,138060,138528,137304,135354,137722,138569,138605,138824,135414,130480,134205,130868,132600,128400,135623,134512,133935,132905,133893,134786,134613
2.833333333,131214,137367,133624,134089,138206,135802,138915,136773,137410,135424,135988,130871,132888,140043,133510,137011,137268,133842,136904,137304,136356,133859,136626,133572,129460,137544,140682,137599,137695,136411,138037,138360,137828,137071,138320,136721,127824,135051,133919,132370,135076,138084,138201,135510,137450,134927,133938,132731,127687,134456,132820,134478,132822,135457,137299,138572,134605,137665,138349,131971,132508,138984,138746,139354,137404,135418,135830,138401,138735,138065,136055,133877,132593,138303,137469,137531,137348,135055,134842,139470,139296,136673,138209,133060,130089,132101,130578,131707,130910,135194,133006,130991,132815,135990,133446,132651
2.916666667,130015,138036,133639,137519,136493,137682,138650,137366,137902,135929,134818,130655,131492,139399,135123,138431,138888,136267,138213,138360,136523,136932,134833,133943,129781,137561,140206,138008,136142,134745,136845,138314,135886,137641,136016,135194,127947,136257,137254,134335,137294,140884,140545,137817,138311,137399,134569,133893,128326,132478,135342,134099,134884,135285,138439,139639,135699,136955,136242,132600,133478,138135,137615,134916,137392,132669,136324,136859,138487,137203,136479,135082,132540,137740,137345,138039,139381,138612,136844,140922,140228,136837,141184,136532,131440,133689,129818,130534,128612,132963,133048,129684,132701,134396,133160,133855
