Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
1.666666667,111432,117605,114831,115767,117800,120247,118865,119708,122066,122021,123233,120809,112622,116273,113756,116660,118790,118574,119379,118456,118382,119151,121333,115749,109204,115909,116958,115924,116683,116966,118242,121798,117743,117060,120345,116090,106962,115512,115326,115338,117532,120455,119515,117730,120794,119155,117669,117317,108076,110243,113960,114426,114619,118078,120102,122335,123592,126545,131320,126428,110710,114814,116836,116581,114996,116160,115771,119469,121086,121561,118748,118036,110458,117139,113980,118298,117628,116479,115009,120891,122535,119869,121014,117506,110012,111526,111631,113459,112430,116489,114676,114734,115100,117765,117508,118568
1.75,111558,118743,114161,117502,117406,118460,119367,118856,122319,121949,125287,120366,110440,117102,114598,117821,116851,118649,120569,118640,120169,119785,119196,116487,110025,117102,117582,116156,116732,119475,117345,121813,120493,120306,120397,116572,108326,116110,116278,114342,116997,118436,118392,118116,121908,116646,116747,116564,107342,111061,115204,114207,114619,117332,118825,120525,123922,128082,131704,124456,110110,116021,116557,114344,116377,119404,117280,120087,119484,121168,121723,117764,108018,115157,112097,116575,117542,116750,118802,121021,123175,118005,122261,116320,110580,113028,112582,114134,111942,115681,115522,114869,115940,116809,116465,116823
1.833333333,112039,118375,115359,117785,117420,121108,119721,121440,124146,123953,128426,122011,111446,118403,115701,118014,118841,119322,118785,120206,118425,119526,118650,117332,109237,116346,117147,116747,117182,117215,118456,125095,120324,117388,120720,114764,108251,119346,117747,117305,118193,119517,121428,120771,120730,121248,120026,119355,109646,111954,116167,115740,115007,117222,122497,119939,124644,124551,132329,125096,110709,116841,116023,116421,116418,116708,116399,118649,121021,122305,120973,118284,108475,117262,114344,118926,117605,118967,118260,122450,124709,120795,122581,118488,111650,112113,112788,115671,112152,115814,114357,116242,116567,118055,115610,115637
1.916666667,111785,118960,112817,115686,118444,117224,117824,119839,123093,121769,125416,120873,110978,118990,114744,119548,119002,118340,119534,119193,120055,120496,119493,118569,110450,116546,116533,115119,116564,117461,118083,120908,118011,118295,119469,115274,106813,114391,114155,115026,115805,119050,119294,116483,119884,120056,118199,116677,108135,112813,113947,115289,114948,116455,123095,120689,123963,127124,131325,126237,110962,113727,115767,116231,115956,116395,115523,117290,120958,120612,120914,117964,109630,115195,113200,116626,117263,117288,115284,120994,121729,119953,123563,117550,111166,112790,113609,111878,112384,114248,114609,116521,117333,117692,116409,118732
2,110836,117990,114738,116970,117520,119628,119772,122357,124006,122982,124239,121201,109852,116962,114646,117467,116912,116697,118254,118680,118988,120007,119540,116118,110277,116559,118242,117377,117841,118620,118606,122387,120633,120563,122594,117288,107871,115835,115083,115429,117801,118671,119090,118316,120038,118973,117323,117104,106308,110729,113186,116634,114421,115636,119363,120439,124533,126723,129648,124528,112175,115667,115374,116370,117233,119075,118202,120042,121263,122528,122016,120223,108044,114030,111871,117077,117710,115728,116812,120389,120592,119399,121791,116341,110917,113458,113306,114885,113920,115518,115347,114832,115938,117689,116578,116324
2.083333333,112979,117663,114500,116906,118563,117499,121214,120432,122921,122300,125081,120772,110088,116637,115744,117643,117282,116858,119652,118419,119043,117457,119121,117253,109414,116360,117719,115387,117874,118122,119731,122133,118834,119089,119711,114595,106940,116414,115053,117995,118070,120783,120526,120189,121796,119487,119101,119077,109967,113086,114581,116497,115301,117648,120657,121884,126877,128352,131959,125141,110788,116259,115400,115776,117189,117378,117029,117174,119482,120559,120523,116912,110210,115486,112812,117991,115902,117813,115952,122454,121601,120750,122551,117900,109804,113661,112624,115047,112469,115506,114537,115809,117638,117664,118122,118627
2.166666667,110498,118123,113763,118091,118215,118900,119355,120935,123177,123051,125485,121533,111582,118149,114771,116439,117147,119091,120103,119006,119635,118678,120506,117704,110121,115617,118232,117356,117968,118768,117910,121109,119735,119968,121102,115579,107660,115086,113060,115221,117813,118041,119004,118348,118990,118585,117754,117611,107965,112520,114864,114325,115106,118412,120652,122307,126226,128961,131323,126578,110771,115830,115034,114430,116581,115981,117212,117568,118900,121373,119189,117533,108118,116357,112368,119368,118245,118198,116804,122416,122330,119372,124041,117122,110973,112497,112695,114747,112633,115022,115382,115643,115509,116527,115770,118456
2.25,112473,118330,113825,115231,118472,117726,120040,119248,126644,124599,126450,120920,112797,118220,114431,118905,117271,119645,119084,117893,118981,120241,119618,115854,110016,116015,117063,117833,118052,118443,118635,123538,117587,119463,121347,117032,109653,116515,116949,116608,117207,120310,120400,119241,121816,120773,121314,117553,106707,112316,112700,114250,115963,117567,121782,119729,125523,128716,130504,123557,110394,115086,116310,114609,115845,115369,114928,116894,118937,119849,119265,116417,109401,117332,115191,118559,118307,120069,116734,122694,123371,122021,124044,119463,109182,113834,111833,114246,112797,114836,112322,115704,115846,115894,115334,118062
2.333333333,112441,118517,115902,117740,119371,119680,119953,121295,125260,124631,125359,120885,111386,118218,114694,117360,119881,121219,122521,119679,120440,120565,121323,116093,108797,118497,119012,117786,118083,115923,119667,123063,118795,119006,121456,116918,109228,117098,115496,117104,118000,119399,120058,119014,121198,117893,120249,116855,108292,112387,117177,115971,117858,117809,122554,123014,127005,130848,133655,126755,108888,114323,116050,115226,115939,118558,117589,118340,120241,119317,119956,118471,110018,116078,114445,118545,118648,119453,118188,123164,121714,120712,123305,116196,110501,113893,114505,116014,114358,116166,116548,115363,114402,116810,118772,118896
2.416666667,111201,119019,114520,116088,119334,119278,120378,120709,124947,123993,124504,122732,111560,115845,114717,117375,117578,117989,118511,120128,120595,120067,119647,116740,111934,117546,118156,117491,119635,117861,117364,123582,119595,121868,122660,117076,107467,114827,116428,115782,117399,119099,117507,119224,118927,117248,117727,116996,107934,111826,115304,116500,115122,118560,120083,123377,127372,131126,131727,125136,111018,115703,114895,117035,115577,118045,117977,119260,120628,121476,122489,117672,108638,114885,114636,118108,115420,118634,118266,120134,123961,119706,122590,117383,109587,110519,112572,114965,114022,114646,115509,116114,117123,116601,116596,117336
2.5,112917,118211,114091,117145,119574,117994,121299,121187,126232,123377,124777,121174,110447,117125,114693,118220,117865,118457,121610,118531,120181,119692,119507,117258,109932,117467,117388,116977,118952,117339,118516,121579,118113,120151,122584,116916,109809,115836,116836,117755,119357,119643,120901,121346,122185,121671,120452,117897,108860,114423,114908,117093,117513,119098,122663,121737,126592,129534,132678,125911,111616,116026,114336,114726,117017,117618,116079,118563,118238,120943,122521,117348,110257,116943,114588,118803,116800,118117,116485,122417,125237,119651,124021,118936,109342,112230,113030,113894,113826,113979,114934,114747,116030,116567,117969,117174
2.583333333,111619,117900,113812,116819,118584,121058,120934,121080,123680,124975,123862,121845,111230,117960,115067,118215,116681,118775,122154,118979,120108,118247,120104,117954,110556,115807,118268,116944,118219,118023,116934,124110,119754,119869,121560,115074,108465,115966,116110,118038,118347,119695,119348,117622,118852,118792,118019,116918,109588,111678,113368,114754,113539,116995,122644,120271,126238,128505,129747,123681,110620,115444,116073,115347,117138,119436,118321,121407,119509,122306,121883,118841,108790,117669,112649,118914,116104,116860,118903,121088,121644,118871,122529,117268,110699,111448,111940,114015,113348,113316,115112,116441,116302,116351,117351,118287
2.666666667,112589,118272,116446,118701,118889,121663,120887,121784,124229,124475,124249,121674,110501,117965,115559,118062,118095,119534,120163,119014,119166,119624,120386,115591,110801,116617,118849,117163,117037,118567,118842,123948,118941,119514,120615,115140,109918,116526,117086,118228,117486,120314,120154,119687,120977,120687,121560,117689,107806,110343,113866,114765,114928,116082,121697,120899,126093,127424,127967,122361,111131,115315,115277,114658,116774,118080,117345,118203,121128,120929,120222,117964,109488,117109,113608,119498,117322,117822,117146,122511,125009,120149,122974,117910,109899,112735,111474,114364,113126,114628,115271,115631,117363,117495,117344,118851
2.75,112012,119220,115932,117257,120707,120172,120482,121721,125377,124664,126588,119928,111274,119200,116331,117948,118768,120513,119500,119880,120591,120266,118963,117941,110915,117769,118449,116478,116910,117225,120351,124195,119860,120848,122441,117122,109467,116357,115849,118072,118885,119723,120524,118753,121464,119412,119687,116424,107700,113691,116059,116040,117131,119332,124530,122305,127867,131764,131778,125655,112248,118849,116016,116423,117545,119925,117355,118043,123465,121458,122019,117930,110627,117496,114303,119649,117493,118467,119666,123109,122755,118298,122722,117208,109755,112938,113279,114886,115096,114741,116375,117350,116493,118169,117965,119818
2.833333333,111881,119228,114617,115888,116290,120478,119992,122526,124367,126088,124950,122645,112023,119040,115135,116278,117441,118869,121161,117281,119617,119774,120352,117229,110221,116462,118481,118681,119616,118041,120040,122588,121241,118964,121018,117406,107183,115636,117259,117245,115958,116724,119286,118851,120571,118029,117208,117812,108581,112153,114739,115469,115475,117461,122311,124310,128398,130263,131558,124983,111076,115566,118264,115856,116576,117744,117530,118983,122469,120254,120228,119142,108191,116449,112661,118707,118039,118652,116658,120477,122025,119342,121579,116390,108862,112624,111415,115536,113456,113989,115373,115292,117253,116025,117230,118835
