Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,120139,125439,121718,122619,121971,123888,121943,124063,121683,122760,120874,117595,121413,125923,123659,122166,123152,126173,125242,123194,123903,124775,127855,120675,120465,127836,124484,126040,125110,124167,122972,124436,124283,124917,123608,122763,124945,125083,124853,123311,128036,123273,126691,124737,121064,124979,121156,119872,121888,124310,125034,126320,123400,128806,124267,128448,124431,124501,123686,123995,124005,130126,124939,129576,129456,126837,124359,126432,126694,125420,127446,121279,124188,131132,126332,129567,126806,125369,124298,126541,127089,124719,129019,120448,124309,127440,123745,125789,126469,126128,123971,123883,123110,122458,124472,121696
0.083333333,120410,126350,123775,122854,124996,123038,122754,122944,120492,122397,121367,118724,122346,124288,123941,123077,122485,125669,124857,123352,122981,125172,126768,119735,122655,127488,126216,125691,124355,124832,127066,122301,125554,125404,123575,121942,123578,126914,125098,123587,127100,126062,128436,125716,122656,124664,123511,120957,123489,124601,125440,126227,123724,127071,124822,124778,122986,123233,121457,120917,124947,127552,126283,127137,129049,127144,125337,126177,125521,127003,128916,122736,124635,130693,129239,128576,127296,126026,124158,128147,126246,125173,128312,121081,125022,127119,123557,125761,123643,124144,123762,125890,121250,121308,121786,121868
0.166666667,120855,125863,121769,122300,123924,123297,121035,122174,121335,122371,121177,119569,123723,127300,124373,123799,124500,126081,124583,123032,125059,123315,128039,122025,120460,126003,124170,126993,125266,123662,124960,123439,126860,124658,123474,120789,123057,126015,126042,123115,126243,123901,127660,125510,123983,125143,123275,124568,121788,124040,127833,127150,126973,127933,124752,129481,124440,125520,125541,123673,125034,129967,126533,129146,129705,125241,124620,126701,125978,125257,126871,120693,124160,131865,129293,130910,126125,126634,125383,126554,127836,125115,127852,121917,125878,125879,123822,127026,124807,123269,122684,124802,123507,124045,124681,123196
0.25,121856,127793,123070,124402,123840,124810,122768,123984,121743,125026,123096,119981,122509,125784,125566,124242,123806,126810,125012,125090,125006,125471,127340,121972,121054,128711,126242,126518,124681,126628,124001,125734,127446,127021,124996,122596,124370,126649,126718,124437,124684,125265,126510,126505,123740,123886,124365,120824,122697,125518,126553,124899,124767,127338,124873,127065,122736,126051,122639,121006,126611,129760,125205,127029,128250,125218,124771,126061,126200,125762,126030,121577,124072,132164,128195,129838,126757,126439,123145,127105,127397,125648,128900,121225,126132,127523,125428,126818,126541,124790,124032,122637,121546,121126,121963,122614
0.333333333,120632,127510,122339,124811,122337,123956,122664,122878,121536,123936,123014,120087,122695,124223,122833,122550,123748,125154,123504,123961,124364,125036,126781,120955,121251,129085,125029,126928,124171,125535,126334,124318,125701,125849,125556,121964,126150,127506,127390,125499,128297,127141,127871,127542,124107,125771,125128,122236,120893,125844,125888,125390,126597,126909,124257,126544,123765,123306,122182,122135,124347,125348,126292,127093,128049,123163,123290,124211,124270,124776,125477,121662,125082,132107,129642,130278,126170,126181,124820,129554,129926,125129,127150,123485,125988,125434,124978,126161,123557,125031,122646,124678,122170,122759,122034,122990
0.416666667,120267,124708,125054,124459,124059,123014,124229,123371,122427,123226,123463,120075,123398,126064,124596,124235,124714,125810,124559,122953,124453,124294,128108,119884,121916,125850,124422,125552,126202,124126,124935,123790,125717,124751,122574,121214,123552,128177,125111,123263,127000,125111,126419,127061,121884,124778,123605,120456,123741,125483,126303,127090,123903,129335,125445,128816,123536,125412,125601,125449,122730,126049,124747,124719,128048,122121,121837,123026,123149,126294,125002,119997,124833,130706,129452,129624,125385,126649,123808,127791,124830,125131,126087,121703,125421,126690,126449,126284,123956,125355,123355,124342,123017,121310,123239,125850
0.5,121338,125782,123081,123871,125363,125487,122553,124114,122303,121463,124225,122721,121825,126891,124716,122912,123560,125153,125467,123892,124620,124089,129064,121620,122064,128423,125443,128499,127586,124901,127400,123886,127208,126072,123818,122734,123392,127117,125404,122717,127290,124780,126316,127424,124711,123040,123163,119626,123026,123353,125666,125737,124871,128539,125953,126910,121430,125151,124908,123110,125152,130374,127620,127410,130143,124856,125313,128502,126983,127502,127590,123155,124395,131573,126864,130702,127892,124818,123454,126661,127656,124126,128120,122847,125606,126536,123515,125010,125152,126092,123189,124031,123016,120294,122889,122905
0.583333333,121838,126508,121420,123860,124377,124843,123927,123391,122334,123142,125897,122764,122856,124952,124349,122936,125364,126711,125045,123304,123547,126035,127212,121372,121178,127767,124281,125496,123954,124586,126248,122605,126798,124666,123464,121457,125037,126574,126807,126675,129184,126023,128007,127242,124069,126955,123746,121960,123107,123680,126525,124779,122491,126514,123518,127187,124803,122941,125434,123513,125037,126635,127423,126494,128366,125912,124913,124438,122774,126397,125307,121300,125459,131724,129268,131348,127349,125149,125893,127914,125845,123893,127813,125055,124872,124993,123655,127273,123077,123769,123877,123836,123216,121713,123776,123126
0.666666667,121072,126693,121678,123836,122965,125587,124767,124543,122770,125544,127364,125857,122803,126312,126222,124788,124860,125550,124958,123372,124994,126037,130556,121126,121196,127780,126068,127441,126898,123984,124554,125644,127177,127054,124344,122304,124327,126214,124136,125072,127965,126055,126670,124011,122161,123974,122251,119695,121812,122788,125479,125379,124424,127626,124650,128136,122772,122050,126576,125566,124871,129578,127446,127043,130185,126432,126322,125104,125224,129203,128481,123783,124448,130221,128978,128389,126369,125121,123745,125349,126501,124021,126916,122240,125053,127203,122636,124491,123790,126861,122315,123503,121616,121039,122538,120751
0.75,121391,126287,124525,123275,125702,125540,124329,123477,124229,124693,128858,127538,123140,125240,123524,120869,122759,126116,125003,124158,123902,125316,128910,121023,121399,127412,125814,125350,125449,125091,127077,124098,126200,126182,124077,121935,122162,126623,125065,126955,129221,126569,127035,126377,124356,126919,125605,120178,121536,122881,122562,124609,122979,126090,122996,124512,121379,122059,124650,124829,125546,127537,125418,128168,129203,124668,124591,126105,125325,126154,125867,122533,125239,130899,128195,131364,126448,129010,126388,126509,126223,126344,128207,123277,124500,124992,124220,126651,123413,124134,122612,124296,122438,121970,122982,121316
