Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,127932,130806,128441,128360,130027,133346,129350,130491,130061,130774,130204,127842,129514,134897,130956,129328,135084,136771,130077,130502,132466,132652,134769,126078,125534,134099,132720,129285,126191,129287,131581,129267,130964,129900,130826,128197,127226,129991,129996,128059,128538,128470,129943,128258,126696,129170,129707,126135,127252,128753,131227,131554,129625,131190,130767,131476,128834,130149,129245,127889,130748,134562,131313,131873,131529,132921,127388,127701,129044,133684,130852,127982,126865,136664,135837,132234,131448,128983,127338,128827,130120,129080,131252,126929,129471,129211,129630,130145,128151,129401,125406,127463,128750,126695,129282,128603
0.083333333,126990,130879,129946,128176,129843,129799,130832,129299,130142,129664,128886,126208,128267,134267,130276,130140,130687,135763,131132,129402,130574,130885,132459,125392,128841,132772,134328,130625,128918,128113,133527,128417,130776,129810,131623,127711,127526,130312,127509,124196,129183,129110,129955,127060,125413,131674,128890,125939,127702,129098,130854,131975,128974,130328,128011,129800,126921,128119,129562,126837,130260,135454,132641,133077,133281,133821,130145,131562,130729,133074,132424,128129,128101,135098,134759,133688,131499,129076,126567,130207,127760,129595,133294,128241,130150,131078,127439,128116,126530,127480,125440,124894,125616,127888,128378,129351
0.166666667,127419,131322,128917,128747,129044,128966,128241,130638,129212,130666,130243,128808,131569,132733,130122,128753,131096,134424,130881,128368,128950,129210,132832,125426,127010,131843,131605,131735,128543,127055,131412,130034,128830,129885,129619,127079,130490,130926,129079,126868,130707,130128,130609,126877,127994,130431,131138,127019,128795,129510,130940,130264,129090,130324,127334,131463,129740,126951,130242,129968,130420,134214,132669,131779,129708,133386,127128,128063,128358,131352,132611,127938,127064,135568,135744,132628,132500,130120,128041,131133,130716,128677,133061,127254,131391,130630,127107,129470,126875,129591,125426,126959,128060,127510,127764,130150
0.25,127195,131046,127405,129356,129316,130450,131389,130668,129442,128856,128204,128872,131999,132894,131319,131909,132858,136245,129184,130738,131887,131609,135151,128816,126248,133041,133190,129575,128697,128195,132856,129994,129106,130277,128657,126367,128452,130515,128343,127178,131036,130336,131045,128974,126170,130438,130500,127398,126901,128821,133168,131536,132040,130275,127601,131337,130504,130421,131481,127964,131883,136256,131440,131880,131164,133676,127391,129264,129455,133266,131200,127506,130938,134213,135270,133176,130295,130389,129618,131914,130202,127093,131157,126726,129336,128831,126598,128940,127840,129261,127878,127369,127611,128675,128104,130598
0.333333333,127711,131564,129218,130143,129757,130885,130329,128631,128776,129416,130143,128374,129678,133471,129611,129511,132592,135396,131442,131220,130323,131367,133266,126121,127155,131876,132469,129026,129483,128775,131553,128573,129423,130712,130526,126107,128874,131577,128685,127357,129366,131267,133393,128530,128168,133816,131216,127925,128735,129678,130120,131581,128215,130398,127736,131570,129057,128814,129284,129338,130001,136664,131309,133529,132126,133265,128692,129791,129663,132451,132319,129587,128437,135316,135212,132742,132416,130380,128685,132041,131319,129845,131665,127276,131129,129887,128516,128092,127131,127225,125790,126800,125690,127932,128344,130844
0.416666667,128183,130206,130410,130554,131577,129964,131734,128993,129126,130566,130830,129237,129464,133462,130531,128781,132372,137157,132866,131000,129474,132408,134894,125526,126992,132256,132993,129965,126831,128648,132776,128179,128800,130794,129796,126232,129573,131361,127594,127218,128011,131962,131812,128679,129007,131372,131590,127218,127730,129779,130439,130975,129468,129861,125375,129944,130590,129304,129372,131357,131741,135302,130943,131746,132239,133182,127965,130493,127793,134083,131943,125438,131440,136108,136277,133455,129876,130538,127250,131856,131628,129754,132882,126059,131115,131069,127897,127753,126415,128624,126928,126970,127552,127739,127456,131323
0.5,126754,131751,128236,130120,132088,130290,128921,130338,129684,129592,132316,129732,127915,133862,130107,129896,131206,136651,130660,130681,128753,131324,133368,127921,126178,131471,130137,131140,129113,128933,133150,130984,129046,130621,130277,127701,128838,131788,129888,127448,129658,130496,128517,127650,127395,131947,130646,128152,127144,130436,130405,131014,130287,131640,130224,132797,129935,130885,132723,134051,131101,134745,130692,130624,131313,133132,127993,129558,129789,132399,133115,126688,127580,134992,134815,135403,131895,129277,127881,130301,131444,129541,132216,127779,130133,128553,129820,128464,126521,128493,126796,127322,126789,128380,128185,128840
0.583333333,126646,130780,127747,128352,132158,130542,129751,130404,130353,131868,134387,131551,130173,132963,130549,129262,130414,134129,130866,130033,128487,127353,135676,126068,127433,131240,130973,130325,126901,126732,131422,128426,129813,131438,128783,127704,127729,130250,130256,128471,130412,129583,130539,128081,129537,133453,132447,129141,125890,129175,129544,131054,131422,130245,128463,131928,129139,131355,132746,134163,131679,135848,129555,132052,132468,133015,127870,128281,127630,132622,130010,126236,128555,135876,136752,134418,132204,130683,129602,132797,131255,131144,133122,127848,130303,129456,129609,128113,127248,129642,126115,126798,126060,125107,128641,130381
0.666666667,128387,131360,128222,128392,130616,131783,129782,128446,127132,129024,134881,135153,130286,132965,129820,130384,129877,134433,131194,127749,129263,131718,131416,128130,125783,128904,133328,130289,127977,127731,129613,129534,130826,131480,130145,126558,127807,129039,128959,126732,130743,130176,129881,128248,127656,129884,131162,127465,126394,129351,130878,130610,129334,130094,128232,132054,129617,130469,136464,133778,131206,135643,131337,131914,131709,131838,128233,129953,128315,133553,132414,126805,129656,134300,136275,134958,130996,128723,128765,130465,130305,130582,131469,126991,131710,131187,128293,130073,127165,127256,125473,127726,126869,128522,129999,130819
0.75,126633,130022,128922,130470,132258,130078,129796,130547,129095,130906,133767,133564,130990,134807,130513,128977,132654,137098,130156,130226,127988,130763,131974,125781,126016,132152,133752,129597,130436,128539,131815,128212,130274,134305,131307,127507,128331,130647,128521,126176,129642,129737,131848,127725,128101,128675,132842,127493,127325,128131,128668,131551,128543,129581,126112,130292,129053,130653,137299,136766,132537,135350,131252,132477,131141,133682,130053,129968,129519,132001,131874,128258,126979,134778,134793,132750,131405,131255,127320,133434,130052,129362,131458,128380,130876,130187,129491,129054,125781,128040,127423,125485,126277,128268,128383,129589
