Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,137218,142873,137916,138351,139519,141405,141383,141728,139943,140928,139615,136343,140256,143621,141621,140333,144055,145731,142495,141043,150810,140525,146782,136769,137094,145713,143399,141135,141935,139776,145080,142007,143382,142047,140182,139189,141007,144289,142110,140459,143687,140955,145064,143793,142214,143880,140812,139493,138409,140242,142668,143275,141424,140734,143772,144868,139758,139774,139673,135892,140962,147556,145009,145970,145596,141521,142893,143731,152718,145338,143997,136252,144125,151167,149136,150168,145719,144266,143030,147947,145877,145035,145706,139802,142043,143667,140581,143034,140535,141154,140908,138280,140376,136636,141701,135843
0.05,136172,141240,136704,139613,141246,142330,141537,143047,139591,140933,138609,134964,138373,141632,139753,137926,142609,143885,144014,142951,151552,141505,149263,139278,137157,144758,142035,141013,141934,139351,143847,142832,141037,141239,137826,135529,140002,144744,141713,138274,140186,139201,143830,140819,140023,141064,138387,139211,139430,141032,142956,144333,142804,143898,142533,144683,138842,141494,139403,138855,140221,147175,145588,146112,142983,141045,141376,142269,151355,144223,143068,135096,141972,149837,147663,146428,144926,142068,141190,144114,145143,140014,141239,136588,142795,142037,140675,141532,141163,141807,140670,141088,140943,137965,138459,138612
0.116666667,135324,143457,138602,138919,140564,142596,142503,141734,138773,141509,138334,136805,138144,142157,138860,140762,141150,144154,141315,142078,151625,142372,146587,137145,137834,146028,144499,143796,140132,140546,144325,142820,141132,144007,140747,138673,139598,143843,141883,138391,140990,141444,141990,141054,140064,141810,139517,136385,139984,141895,143018,142644,141618,142478,143502,143608,140569,140347,139368,137399,141802,145318,144038,145975,143679,140747,141604,142774,152748,144846,142025,137187,142197,150496,148593,146957,143608,143533,141118,146254,143984,143041,144135,138608,142063,142026,140786,143329,139672,141818,139637,139972,139509,139691,139104,135931
0.166666667,136978,141079,136847,139500,140645,141530,143142,142178,139496,140639,139268,136524,140747,141638,138527,139329,141804,143585,140830,139589,150786,141176,145180,138057,136401,143748,144150,142062,140706,139350,143657,142596,142076,141896,139426,137334,138792,143646,142672,140472,141729,141244,146131,141453,141640,141251,140693,140519,138059,140569,142846,144397,140686,140995,144309,144694,141765,141614,137462,139808,140734,144672,143097,145861,145156,141667,139386,139760,152695,143717,141149,136278,142859,151017,149213,150402,145882,145671,139944,147109,145669,142449,143897,141400,142247,142095,141062,140610,140727,141481,139240,138546,139527,136311,139401,138630
0.216666667,137589,141883,139790,139911,140267,142105,141838,142468,140269,142544,138612,136256,137500,144204,140948,139009,142602,145088,142282,142704,149795,141871,147424,138235,139272,145207,142632,142435,142084,141063,143824,143877,142243,143706,142062,139686,138985,144134,142587,138633,141430,141634,143910,141756,139983,140924,139831,139106,139243,143018,142273,143820,142604,142068,142997,143819,142789,142567,141044,141403,140642,144824,142720,145440,142645,138844,139041,140368,150697,141790,142288,135694,143283,149964,147925,148043,144461,143574,141628,145665,144909,142024,144116,139626,141922,143332,142016,143339,141383,142243,139553,140921,140513,137362,138827,137512
0.266666667,137191,144638,138760,139412,139818,142266,144165,142718,139901,140813,139279,137500,140143,141478,140250,139755,143496,143559,142711,141687,150454,143156,148054,137604,138531,145401,145134,143595,143352,141725,144753,142779,143901,143448,139685,137636,139491,143570,141785,141011,142091,140324,144944,143579,140141,142303,140157,138817,138428,143393,141166,144165,142231,141994,144613,145398,140220,141659,138879,139411,143199,146269,144995,145713,144283,142262,142903,145533,151996,145410,145583,139542,142756,152181,147969,148379,146928,145056,143006,148663,146486,142433,146182,140481,142221,141523,140466,142656,139176,140311,139651,139551,138821,139148,136730,135702
0.316666667,137965,142840,139520,139834,142136,142329,141897,143693,141716,142583,139296,137262,140944,144137,141645,139627,143812,144323,142105,143548,151939,143119,145732,138350,136850,145920,143280,144079,141718,140996,143959,145048,142040,143346,139875,139695,139072,143966,143958,142126,141073,141187,144123,142575,143151,143286,139599,141514,140345,143397,142775,143730,141855,142378,146013,144698,142247,142119,139642,140256,143399,147322,144630,146572,145534,139785,141315,141143,152769,141462,142492,137419,142723,148986,148359,148999,145098,144856,140968,146077,144789,142320,146027,139306,144456,142929,141073,142135,140197,142283,141297,138899,141521,139051,138272,139067
0.383333333,135943,143480,139825,139266,141656,141481,141991,142022,140867,140314,139790,135486,140902,144548,141535,140286,142735,145440,144597,141496,150523,141495,148960,139092,139448,146101,142967,142394,142320,141104,143091,144301,144316,142284,139116,139602,139135,142861,142465,140698,142425,140740,144507,142506,138624,141201,139800,137522,138596,142313,143730,143725,140078,141888,142993,144885,140487,139309,139130,137804,144293,146135,145025,146401,144954,142278,143761,144218,155783,143703,143540,138465,143139,149885,149625,145920,144001,143753,142021,147776,144947,143753,144798,138215,142497,143241,141277,143252,141483,141413,138447,137930,137942,137146,139421,137091
0.433333333,137857,141300,139137,140183,138461,142912,142471,141530,139519,140892,139157,138527,140196,142710,139027,140688,142100,144172,140667,144411,150700,142633,146843,138769,138764,145659,143849,143402,142179,140449,141912,144164,141561,142320,140586,139839,139762,145318,143480,141941,142048,142901,145571,144912,141052,143917,141211,136887,138157,140195,140521,141835,140673,141762,144064,142976,139937,136812,137196,136053,142396,144623,144742,145074,142683,141254,142459,142062,150339,144119,142218,138575,143798,151219,148718,150272,143424,144901,140713,148083,145549,143435,146891,139180,140987,142449,141224,139281,140213,140027,139657,139646,138855,137076,137473,135691
0.483333333,137687,141709,141923,140134,140353,142425,142689,142608,139253,141670,140884,135949,138077,142545,139995,141326,143039,143897,144187,142830,151458,143385,148830,138775,136808,142881,143087,140695,139471,140968,143223,143552,141428,142151,140705,139240,137582,143528,142092,141562,142267,140946,142617,142343,140682,142342,142308,137432,140095,142431,143687,147313,142517,144893,144180,145348,141323,139841,140533,138133,143185,145165,143900,146312,144064,141115,141645,142343,154010,142023,144775,138528,143650,151901,147360,146811,143676,142897,139528,148466,142413,141597,142362,139621,142120,141975,141570,141500,140224,140523,141597,139641,139483,139527,139621,139663
