Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,130948,133847,132939,137574,133775,136444,132408,133997,135459,133309,134143,131487,131286,133950,133121,135423,135515,139638,137523,135108,135806,138498,138135,136067,131312,133903,133858,135285,136821,135437,134458,134465,132746,132851,134341,132039,129242,136565,138562,136010,134954,142503,139180,138775,136581,138237,138420,137048,134049,135542,135470,136754,135263,135905,139196,138610,137547,139396,136999,137254,132295,137940,138404,137545,138374,137438,138178,138973,142458,143929,138773,135902,131286,137127,138426,142430,138002,137417,138110,139723,143287,140886,142670,135885,135152,134069,133783,138184,138185,137010,137219,137291,136441,137709,135315,137938
0.083333333,133546,135222,133757,138277,137765,139437,135895,138022,135486,133888,136506,135115,131611,136669,132533,137452,139966,139448,140850,136292,138955,139787,137741,136106,133753,135218,136590,136633,138025,140726,139297,139223,135734,134723,135760,132417,130879,139511,138875,135804,137957,145589,142444,137036,138499,139870,138799,139172,133238,135919,138911,140173,135916,139102,140981,140069,137524,139684,138942,135922,132955,139392,141887,141920,137603,140024,140509,142028,142295,143625,141217,140376,132595,137082,138391,141742,138567,137948,141314,142110,142432,142461,140929,137435,135873,135458,135407,137747,135832,135652,137809,140146,137408,138260,136141,136150
0.166666667,132485,138245,135083,136212,138870,139014,135909,136455,135135,133998,137223,132890,133723,136545,135391,138386,137299,137304,142177,136821,137266,141259,138163,135108,133467,136677,136308,135515,139061,138469,137649,135684,134581,137543,134662,131369,131492,137054,138565,137803,135920,144553,142931,138161,138166,138642,137557,138907,135399,134838,136776,137666,135975,136005,138829,137336,138303,138857,137279,135267,133500,140183,139814,137951,138050,137576,138870,139619,141329,142253,137852,135651,135138,138903,140238,140388,137244,139040,141752,143370,144808,141497,141359,137426,136272,135069,135467,136092,137177,139111,137872,140697,137747,138802,136844,139487
0.25,134244,135390,134942,138151,137958,138965,135644,136952,135573,134413,137194,135627,134588,137764,134413,138151,139991,140871,141772,135133,138200,139743,137543,137037,132667,136255,137629,134155,137000,136328,136514,135331,133777,137234,135770,133522,131209,137996,137376,136542,137557,142858,140332,137721,136647,137945,137235,136752,132686,137783,136862,139090,136212,139497,140438,140616,138653,141279,140347,138227,134191,139707,140209,137779,139296,138003,139814,140859,143662,141618,139843,135320,132971,136801,138237,143710,138159,138331,140021,142762,143151,142694,142913,137918,137517,136123,135850,138086,137689,137589,136799,139839,136362,141360,137674,138486
0.333333333,133123,137593,133919,137128,137026,139349,137189,137726,137260,136140,136499,136306,133486,137262,134088,135685,139730,139471,140318,136240,137663,140472,137756,135345,133975,133833,136278,138331,137700,137655,138391,138056,135914,138394,135652,132706,129779,137842,136540,134757,136947,144210,139627,137071,136738,136983,139051,138177,132392,136921,138965,139053,134006,138179,140579,139651,136345,139660,138679,137009,134425,140180,140157,138192,139675,140241,141703,140270,143259,143823,141162,136698,132354,138243,139360,142490,138590,138160,140315,142761,144801,142237,140330,136860,136672,137649,135813,137365,135959,136244,138312,139012,137615,137087,137401,137042
0.416666667,134203,137205,134307,136924,137265,137658,134115,137438,135806,136512,136988,134036,132810,136092,134079,136461,137185,138852,141746,134705,138135,138879,139995,138601,134051,137743,138469,136286,137049,139484,137414,138841,136812,136144,134638,132796,132448,136801,138384,137215,139002,141659,141385,138133,138156,139839,139279,138995,134932,136531,135492,138949,134221,137929,139776,137636,137325,136993,137988,136218,132039,138200,138651,136426,138915,136132,140660,138276,140182,142998,138861,135505,136102,139770,140623,141959,140574,139741,142544,144833,144648,145373,142470,140285,135875,135325,135184,137490,138237,136539,136668,136488,136958,138595,138388,138528
0.5,132898,136296,134796,137297,138044,139203,135646,136784,133768,134799,136515,135199,133145,136315,135033,137957,135985,139315,141271,137573,138136,139684,138021,136431,134036,138193,136440,136397,138583,137231,140782,138951,136847,138313,136071,134824,132424,137100,139155,135989,138174,142863,143175,138966,136708,138740,138103,138460,134797,138336,138430,140411,135930,137556,140594,139420,138508,140866,140416,136985,132368,137224,139265,135815,138450,136268,138085,136157,141102,140238,137650,133732,135732,139534,139581,142880,139526,139261,142532,143745,144006,142191,142801,135706,136270,135312,133976,136447,138025,136807,136987,139761,136399,138726,137933,139355
0.583333333,132456,137069,134885,135593,138386,137627,134963,137350,135669,134333,137690,135639,133639,136751,136917,136574,138238,138659,141018,135482,138708,140017,137866,136494,133656,137562,137536,138470,138459,138092,136537,137970,134287,136606,137057,134771,132734,136665,139310,134856,136805,142637,141020,137724,138375,137231,138288,136331,133883,137161,137943,137502,134415,137693,139959,138888,139862,140704,139315,137910,133070,139261,136425,135017,136902,136087,138407,140640,140410,140946,137598,135481,134905,138402,139782,142281,137221,137423,141439,140009,143033,142182,141324,136874,135881,134108,135624,138007,138736,135896,136134,137359,136833,137909,137509,138837
0.666666667,133379,137276,134953,138383,138467,137862,135587,139635,135057,136685,137060,137039,132459,137234,133518,135991,137781,138879,138792,135892,137223,140183,136668,137171,135091,136089,134929,138944,138895,138909,137773,136662,134778,136990,135807,133287,133253,138031,136943,136145,139186,142816,142130,138812,138302,138641,138865,138913,133657,137026,135580,137503,133488,134158,137729,136888,136584,137943,136575,136352,132574,138045,141813,137516,139437,136339,138842,138538,139968,143767,140085,135114,134678,136079,137711,140959,136935,138929,142976,142407,143800,141105,141543,137281,135288,133360,135905,135441,134366,136033,136035,137323,137225,137706,135234,139074
0.75,133317,136837,135276,136508,138387,138396,137047,136288,134733,134650,135893,135076,133029,135537,135762,138788,137461,138627,139770,137054,138068,139810,138004,135093,132714,136043,136941,134767,136813,136456,136272,134911,134506,136130,136596,133194,133252,137942,138235,136802,137598,144144,143379,139701,139436,140106,140382,140395,131610,137575,135862,137509,134400,136189,137963,139410,136785,137252,136603,137278,131253,136444,139654,135822,137185,138163,138434,137629,140832,140804,141422,135900,134389,140315,139944,142855,140373,139906,141135,143887,145222,143013,143320,139055,135021,135490,135432,135999,135938,136894,136907,137149,136198,138116,136214,136795
