Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,121185,124507,122657,124524,123495,124745,119966,121455,119229,116271,116962,114579,124370,125681,124131,124068,122638,123976,122022,121453,125945,118243,118928,114781,119480,126268,124142,121579,120929,122080,120292,120711,119723,118844,117717,113523,121268,123623,124701,121039,122761,122686,126975,126845,122268,119237,118005,115204,120949,124844,124972,123699,123078,124204,121015,122736,118844,120255,122935,114785,124438,127360,125955,125391,128244,122463,124990,122693,126896,120948,120030,116063,123404,129045,127227,126345,123704,126662,121570,122873,123432,119715,120785,114313,123673,121868,119263,125177,121703,120676,121964,120301,117408,116974,116203,114720
0.083333333,121921,124841,123326,123513,123289,125415,120621,121903,119244,118994,117507,113051,124495,126413,123321,126204,125069,122333,123555,121300,123808,117713,119544,113240,122514,125438,124541,123741,121799,121738,123205,121521,122787,118486,119883,113307,122116,124174,126820,123167,124095,123303,128213,127819,122297,122577,118429,117163,120287,124553,125290,126210,121952,124223,121686,124295,120202,120395,122764,116721,124659,124504,126815,125455,126771,123643,123584,121697,126659,119033,120226,114030,123499,128486,126548,126743,125032,124766,118154,123867,124482,117746,121221,114599,122426,123112,120807,124747,120259,121096,121743,117490,117045,117306,115201,116820
0.166666667,121645,125836,122790,122521,122555,122492,120837,120481,118686,119045,117522,114453,124498,125085,123855,124722,124435,123089,123171,118988,126299,117845,120586,115627,120583,126022,125777,123907,121912,122018,122136,121919,120832,118267,120233,116818,120315,123089,124111,123139,123118,123574,126374,126034,121086,117969,117502,114846,119072,126609,124315,126319,122373,123611,122392,123201,120987,119429,121888,112654,126625,125811,125755,126756,125599,123513,123991,121805,124880,119833,119708,115112,124316,127485,127818,125187,124510,123239,121251,123656,123448,118294,120510,115789,121801,121851,120620,124301,121669,121175,119445,121311,117876,117392,114797,114728
0.25,121400,125689,122498,124879,124215,125399,121910,122392,118287,118503,118304,115137,124166,126682,124679,125873,123972,122399,123643,121110,126312,117650,117381,114404,121140,124489,122868,123966,121988,121896,120507,122327,119903,119310,120689,115095,121718,124071,124407,125582,124540,123828,127007,128208,121284,119733,120061,114825,120597,124989,125341,125952,122923,125439,122571,123866,119831,120944,123287,116273,125426,125979,126103,124662,126197,120603,122984,120607,126221,118610,120580,113736,123126,128656,125798,128073,124373,125093,122741,123669,123209,119988,124321,116468,121001,124567,119363,123870,120764,120799,120951,119457,117617,117121,117350,116058
0.333333333,123635,125533,123140,122500,124795,123804,121980,122170,119903,119175,118176,115897,124385,125903,125942,125080,125267,123197,120884,119785,125214,117838,118896,113755,122398,125883,126037,124141,122542,120121,122488,123250,119875,119507,120116,111765,121700,125007,126540,122402,122525,124775,126743,125750,121164,118599,118531,116472,121116,126454,126583,125047,120829,125048,123837,124129,121072,122837,123868,114994,124835,125163,126266,125280,124515,122634,124513,122261,125282,119897,120087,114615,124178,128045,125103,125262,123272,124814,121016,121368,123381,116926,120982,113824,122423,122796,120023,123779,120811,119165,119345,118348,120011,117116,118216,115515
0.416666667,123262,123080,123304,125469,125387,123143,120378,121919,120323,119796,120578,116177,124999,125990,125215,125691,124752,123454,121980,120191,125059,118599,119943,114445,120742,126299,127332,124225,122868,121691,123829,123250,120633,121508,119540,115701,120841,125539,126323,124756,123026,123235,126890,126835,122311,119035,119121,115561,119127,124951,125577,124060,120778,125728,122651,122612,119207,119198,123554,115306,124766,125969,127435,127241,124285,123495,123600,120516,125666,119496,120513,115339,122958,129358,127123,124731,124576,125341,121065,124259,123091,121251,122779,115584,122631,122120,121233,122469,120038,121200,121329,119241,117559,113738,115993,115823
0.5,120397,125343,121348,123657,125356,124384,122499,119735,119711,119904,121975,118740,124277,126878,125497,126667,124774,122511,123467,121259,125969,118670,118009,117353,121026,125321,124267,124772,120314,123067,122304,121212,120295,120660,119281,113573,121040,123615,124402,123417,124491,123692,127058,126452,123172,120864,119013,116740,119466,125858,124807,126677,122950,126691,122461,124046,121538,121775,124832,119607,121078,123973,126639,127094,123865,121285,122286,120732,123815,119310,119300,115554,123108,127211,126053,127268,124539,126072,119507,121192,122672,117559,120977,117137,121816,122997,121284,123144,122854,121114,122275,119475,115892,117464,116664,116680
0.583333333,121623,126927,124689,124377,122285,125619,123733,121141,119574,118709,121728,119822,124845,126974,124941,125005,125111,125293,123747,120378,127634,118068,122930,116131,121996,127565,125977,123124,122869,122816,121680,123507,121888,122038,119774,116142,121002,123732,126031,123891,123906,123110,125588,125692,120761,118240,118316,116476,121908,127269,123996,125333,122414,123914,122897,124707,120180,120267,124972,120422,124546,127180,125711,128782,125791,124109,123991,121815,124967,120630,123592,115781,124473,128209,127383,126461,124094,124963,120824,122627,123804,120154,122713,117165,121112,123397,121326,124853,119686,121797,120229,120436,117821,118476,116468,115524
0.666666667,121161,126186,122403,125340,123529,124755,122650,120216,118561,117868,123806,120311,123261,124853,124309,126082,123466,122682,122497,120207,126665,117922,118212,114380,122751,124401,124718,122221,121083,121228,119915,120888,121578,120147,120222,114911,121573,124240,125584,122370,125929,125102,128518,126673,122690,120097,120167,116198,120681,124501,124442,124066,120008,125390,120854,125198,119099,119422,130651,119371,124487,124477,124312,125305,125753,122779,122826,120663,125483,118684,119071,114392,122769,129514,125912,126938,126501,124243,120958,122601,123323,120571,123088,117296,122177,124914,119247,122825,120605,119682,120855,118910,117951,117592,118801,116892
0.75,123425,125068,124378,124640,122486,123288,122784,123903,122799,119606,125080,123057,124456,125800,126244,124833,125444,124729,124283,120800,126203,119519,121650,115126,121566,126877,125852,125379,121882,121669,123227,123055,123202,120698,121120,114623,122187,123413,125137,125150,123675,123708,128152,125991,123291,118883,117834,113905,119967,126715,125460,124687,121208,125388,123306,122908,122664,121370,131368,124499,123469,124932,127906,127406,123785,122458,125609,120483,125603,120634,122307,115807,124398,128319,126615,125916,125197,124146,119990,121863,121882,119527,119518,115417,121190,122470,121184,123989,120474,121204,121989,118412,117534,117160,117923,116373
