Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,128440,131709,128395,130724,131079,129621,127416,132875,129770,126117,128904,126654,127794,129634,129662,132761,130855,131406,132879,129335,131401,132580,130055,127085,127692,130197,126424,128646,131034,131245,130051,129734,128808,129181,131526,125954,128403,128526,131315,126865,128132,132953,129750,128662,129730,129719,128095,127209,123738,125934,125735,128346,126814,128370,128974,130132,127976,128311,127606,125240,125457,133247,132948,130446,131974,132572,132268,132585,134456,133676,132572,128651,126333,130693,130875,132419,129915,130670,132071,134312,133971,132482,135706,129728,128330,128487,130356,127096,130759,127402,128371,132053,129104,130820,130588,130190
0.083333333,128968,130490,130723,132273,133263,131501,131348,134537,131308,128645,130185,128108,129187,131971,131107,131330,132875,134886,131525,130012,133302,133169,130222,130269,129383,132769,131151,130167,130536,133394,131279,133907,130255,131301,130411,127434,132068,130534,132397,132462,132506,136800,133918,133100,131630,131697,130507,133334,125702,128360,128631,129573,126111,129209,129662,129004,130621,129210,126824,127994,127302,135355,132876,132320,132622,131764,133203,131087,134963,133302,134142,128746,129069,134406,135301,137215,135173,133501,135921,136976,139024,137126,141015,132700,129668,127725,130330,130693,131746,127544,130537,131607,128641,132274,131637,130529
0.166666667,128925,132250,129875,133544,134244,131282,130877,130729,131628,127816,130881,129889,128271,135450,132163,132242,134388,136227,134757,130919,131232,134059,131645,128673,127610,131774,128794,129100,132803,133579,131658,133754,128185,131333,131914,127786,131920,129612,131921,130025,131802,134927,134153,133005,130319,132053,131206,131005,126647,130082,130579,133661,130458,131949,132505,132565,133322,132132,131599,129584,128132,135539,134012,134035,134974,134128,131732,132614,136210,133480,133160,130061,128249,133917,131228,135124,131561,132944,133044,135697,136963,134136,135626,129134,128582,131410,131183,130213,130474,130582,130965,132711,131260,133897,132666,131617
0.25,130210,134659,131525,133098,133483,129622,131354,134545,131605,129865,130922,129792,128492,133401,131277,132302,133626,134092,135034,131515,132663,131588,132120,130359,130822,132438,130513,133202,134516,133869,135446,132709,131046,132398,133538,130044,131499,129970,131338,130660,131584,136087,133540,130923,130421,131927,129901,131088,128315,130528,131640,133394,127856,131786,132572,132791,131480,131985,131334,128548,128617,135236,137099,133121,136230,135586,134025,135140,138953,134942,135106,130514,127009,133281,133752,134749,133814,132503,133650,137180,138527,135361,138353,130525,130360,128890,130944,131079,131972,129849,130460,133722,132647,132022,131516,133419
0.333333333,130998,133027,130528,134859,134484,131238,132673,134430,133808,130851,131563,129465,128515,134561,131785,135359,133603,135333,133486,130509,132977,132612,132024,130150,129484,131949,131616,130924,133039,133097,131843,134711,129831,133165,132191,128449,130670,132096,132248,130011,132630,135363,133758,131803,131634,130943,132687,132266,126491,129164,131694,133476,128965,131725,134283,133834,132801,132074,131166,130152,127417,134978,134540,133078,135238,134496,133405,133313,135799,135563,132165,130002,127733,135182,134650,134030,133733,134121,134818,136038,136915,137470,138773,131978,130190,131064,132126,129396,132380,132531,132959,134390,132248,134712,133468,133593
0.416666667,129400,133097,132988,133249,134159,131850,132774,134406,133098,128702,132810,129752,130310,136175,131876,135044,134706,136378,134792,131773,132818,134433,130382,130414,129877,133263,130322,129554,133833,133053,131735,132863,130405,132530,132701,129726,133487,131078,133998,130316,133846,136371,133928,134275,131304,132506,133292,132207,128906,129634,133157,135558,130102,134433,134696,134757,134966,135502,132852,130466,126652,135010,134803,132319,134427,135378,134347,135085,136483,135600,135419,130876,128399,132982,133618,135510,133569,132648,134493,137986,137445,134225,138255,130520,131009,127855,128912,131000,132840,131267,134063,134159,132398,134897,132306,132595
0.5,129086,134316,130960,132768,134446,133373,132168,136065,133139,130553,133306,129729,130502,133609,131098,131132,133091,136681,134743,129938,134920,133124,133248,130201,130619,132930,131312,130999,133407,132625,135315,132913,131173,133859,134049,131365,133207,132119,133874,132248,131114,136348,134567,134216,130916,133615,131244,134752,127133,132028,133677,132518,129438,132383,133085,133243,134278,133846,132608,129819,128056,136038,134115,133712,133954,134521,134783,133415,137989,136463,136013,130230,128539,133946,133422,133639,133245,133421,133523,136680,136005,135531,138949,131399,130838,129528,131809,131899,130581,130099,131917,133211,131085,131677,132876,132634
0.583333333,129511,135914,132021,133655,133851,131564,133918,134063,132986,129815,132273,130020,130380,134125,131298,133118,134948,135192,134786,131796,134242,132784,132345,129321,129358,132346,132085,131360,133723,133378,133534,134461,131295,134747,131795,131326,132552,133459,133605,131346,133537,137180,136040,133548,133230,132856,132907,131342,125936,129254,130870,133381,130209,130937,133941,133177,132392,133356,130808,129667,128379,134925,134795,133063,132171,133858,132239,134376,133193,135470,132732,130764,127236,135514,134730,135942,133768,134559,135444,138377,137469,137148,139759,133756,131493,129883,129573,130841,132948,131942,132590,132310,130094,135226,132047,132880
0.666666667,129350,132274,130917,136348,133265,133170,132771,133958,132148,129917,133185,130369,129715,134360,130294,133547,136389,136119,135825,131656,134896,132384,132953,129812,131372,132232,132336,131374,133040,133667,133894,132417,131550,133966,133645,129145,131132,130649,132716,130914,132926,137023,134944,131796,132155,132061,129889,131949,128003,130806,131017,133458,130309,134331,132356,133702,132907,134790,133061,132071,128149,132981,133856,132115,133624,135403,134616,133458,135323,136643,133386,130803,129527,134168,133593,134754,134108,132920,133850,137499,137257,135650,137945,133039,131250,129003,130487,131609,131527,130791,132183,133797,131292,134997,133023,131775
0.75,129630,133280,133157,133555,135130,134142,132704,133844,132105,130580,132505,132038,130436,134928,130012,130500,135135,136430,135488,130489,132675,132781,132224,131310,128485,132283,131660,129981,131670,133867,133097,133081,131044,132741,130543,129169,131980,131604,131050,130646,132475,135965,134733,132625,131600,133063,130437,131258,127489,129950,130504,131546,130234,132751,132705,132122,135230,133545,130807,129239,128248,134380,135071,133544,135451,136304,133574,135255,137300,136867,133022,131671,128089,134598,133077,136776,132662,133793,134413,138366,136282,136122,138431,131891,129566,129829,131204,129298,134015,131194,132888,132301,131361,135246,131960,131788
0.833333333,130059,133338,131391,135637,135074,134796,133858,134245,132729,131025,130556,132028,130845,133670,132502,132797,134244,136601,134849,132767,132827,134068,131690,130770,131193,131715,132579,131233,132194,134946,132684,133809,130336,134509,132717,130329,133632,133922,134121,130336,135643,139084,136179,133091,133848,134420,131771,133508,127454,130018,132139,132846,127771,132046,133788,133822,133591,133534,131821,129889,127032,133524,131829,132659,133296,134354,132662,132577,134996,131746,132762,127918,128105,136071,134541,135333,135762,135702,135255,137690,138093,137648,141788,132978,130766,130819,130173,131239,133352,131274,132174,132173,129040,133239,132842,132977
0.916666667,130240,133092,133951,134616,133803,132742,131049,135330,130496,129937,132336,130045,130893,134843,132121,133719,136975,136019,134589,132615,134127,133628,130860,130935,130667,134684,129964,130494,133870,134131,134783,134797,132317,134687,133844,130887,132185,131224,133029,129987,132191,136615,134969,134485,132194,133527,131813,133896,127306,130189,133125,133559,130177,133923,132680,135381,132774,134553,131810,130013,127786,132656,133953,131748,129806,131516,128772,130545,134374,131344,131412,128049,130354,134595,133636,134192,133258,134189,133234,136879,135168,135405,138198,132280,130026,132170,131338,130706,131070,131784,131626,133777,131076,134186,132517,132609
1,129531,133014,130742,133823,133886,132257,132251,133741,133381,130844,129950,130640,130462,135328,132331,133585,134132,135438,136812,130048,134432,133340,133282,130288,129481,132624,133693,132314,133782,133587,133113,132872,130057,133009,131124,132337,132227,132327,134156,129865,131731,135938,133869,131513,130441,130748,132236,132870,125981,129950,131711,133418,129858,133899,135270,134397,133478,134590,131763,130009,127300,133667,134922,132610,133329,134115,134093,134359,133962,133699,133955,129153,128714,134586,133578,136528,133501,134916,132101,137136,137377,134206,138723,131016,130946,130094,130490,130408,132158,131897,131586,132521,131063,134099,132865,132300
1.083333333,131075,133626,131724,135072,133073,133114,132275,135075,132258,129982,132201,131490,129373,132718,130665,133895,133910,136855,133967,131755,133411,133224,132312,130686,129640,134918,131075,132311,134323,133830,134009,132612,131808,132275,133124,131013,134152,132114,134706,130009,133618,137496,136485,133508,132349,135373,132038,134761,126030,129021,130217,131656,130391,131926,131878,130418,129449,130762,131171,129168,128542,135248,133903,133465,134167,134255,134895,131642,136062,134405,135454,130226,128529,135376,135319,133591,133182,134646,133381,137336,137765,136939,139859,132408,131960,131204,129876,130432,134024,131743,132291,132701,133056,134712,132618,132632
1.166666667,130779,133192,131621,134690,132671,132204,132842,133730,133229,129130,130426,130198,130649,135066,132269,135046,134852,136518,134313,133209,132797,132560,133251,128636,128532,132763,131778,129288,133623,133226,133608,132572,130221,131770,131284,129644,132641,132476,133914,130809,133707,138603,137221,134651,131571,135688,132079,134215,127478,130116,130171,133036,129645,133316,131955,134805,133286,133464,132505,128906,128222,134804,132047,132624,134290,133156,132574,134133,136690,133341,134452,130092,129152,135966,134828,137053,134004,132250,136850,135496,138176,137040,138292,133143,130916,130730,131511,131288,132311,132665,132869,133250,131279,133846,131226,133445
1.25,128500,133657,130911,133844,133103,132008,133160,133838,132471,129014,132556,130236,130247,133897,130547,134390,134490,137390,134035,131123,134148,131578,132414,130025,128699,131445,128864,129667,131578,133587,132358,131878,128320,132431,131149,129805,131789,131479,133322,129256,130574,135998,134116,129856,130255,131642,129663,132186,127618,131323,132649,133234,127885,132949,132152,133533,132986,134365,131303,129038,126776,134054,134743,131314,133370,135807,134183,134184,135282,135075,132977,130594,127061,133512,132550,134120,132528,132374,133488,137822,136757,135073,137304,131396,130412,129297,129559,129575,131914,129432,132374,132354,132675,134566,132217,132873
1.333333333,129306,133379,130039,133218,132268,132407,132638,131737,133404,129749,132007,130404,129588,131820,131215,134153,134881,137815,134481,132594,133472,133268,132494,131050,128811,132343,131519,131878,133469,132831,134137,133401,131111,132138,132643,129163,131414,129947,134342,129905,132788,136490,135242,132342,130712,131870,131428,131963,127128,129007,130030,129314,127899,129866,129793,129654,128352,130947,129131,128160,127614,134519,136614,132937,133686,134642,131821,134181,136256,134961,133606,130166,127885,133642,131935,135926,134293,132589,134801,137146,137381,135222,137810,130276,130674,130156,132376,130486,131999,131092,132219,133680,130686,132407,132146,132091
1.416666667,130302,131382,129771,131289,131434,131077,130625,133968,132517,129423,131927,130350,129346,134775,131724,131310,134151,136393,134289,132900,132484,133666,132755,129037,128868,132267,128997,130016,132545,132983,133033,132520,130470,132919,131844,131012,129831,130863,134066,131001,133672,138420,135026,132663,131327,134571,133070,133639,125342,129816,128655,130190,126620,128142,128358,129923,128503,127612,127319,126340,127818,133685,132241,132146,133475,134023,132893,132697,134783,134762,133100,129781,128899,134942,134133,135701,135520,136071,134447,138119,138435,136617,139171,133473,129352,129526,129561,129252,131651,130817,131835,133904,130538,132761,132549,134018
1.5,129136,132585,132602,131987,134077,131872,132050,133768,132693,129902,132951,128751,129141,134642,130679,134052,135181,137009,134055,130428,133646,133372,132219,131247,127618,132942,130599,129148,133391,134130,132644,132926,130066,132953,132200,130217,129776,131148,135256,129841,129310,134565,132874,131518,131323,132159,130026,130850,125782,131092,130902,130551,128489,128961,132884,131420,130973,129823,131615,129575,127193,133646,133889,132346,133533,134570,132461,132832,134769,135123,131864,129264,128426,133251,133945,133264,133193,133318,132954,135850,135700,135843,137372,131538,130072,129443,129086,127448,130687,131478,130034,133542,130431,134401,132299,133015
1.583333333,130610,130988,130444,134062,133821,132606,132773,133298,132264,131950,134767,131658,128698,134558,131404,132463,134378,136697,136775,131464,133946,134064,131603,129790,129908,133755,131942,132505,133688,133512,134644,135093,131517,133195,133615,132158,130802,132114,134771,130310,132987,135624,133632,131749,131689,131578,131040,131854,126266,131031,131491,133265,131050,132140,133407,135115,131837,133570,133242,130478,130274,135049,134713,134289,133935,136387,134443,136952,137341,135649,134321,131251,128463,135112,133075,137155,134773,133882,135304,138009,137634,135499,137118,134092,130684,130240,131708,129246,132206,131859,132199,134139,130425,133826,132232,131294
1.666666667,129082,134007,131485,133712,134359,133199,133124,133744,134341,130715,134240,132421,132051,134629,131390,132485,134057,137300,135295,132520,133393,133812,132708,131045,130701,133780,130829,131126,133406,133120,134544,132234,131912,133806,133021,129550,133350,130970,133727,132494,132620,138148,135910,132438,130630,132356,132275,131249,127866,129546,129702,132481,130909,134319,135386,133546,133298,132508,132314,129416,127841,135655,133539,133401,132400,135232,131534,135697,136558,135177,134071,129284,129416,134691,134871,137971,136070,133705,135783,138158,137831,136314,140162,133440,131732,131023,130825,130018,134747,132359,131642,132283,130363,134060,131818,132661
