Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,123597,129022,125567,126458,128403,127332,127251,126775,125723,125854,127725,121161,121520,130956,126523,127277,127655,125625,127671,128340,127041,123617,125350,122153,121477,129956,130876,127449,128289,128174,125026,130107,126828,127717,125923,123786,121301,126128,125586,122270,124956,126921,127313,122085,125286,124568,125175,122330,119545,124017,124023,124780,123610,127172,128656,128733,123315,127147,126205,122323,123727,125481,127858,127196,126846,124122,122766,125340,127725,126719,126966,125780,122510,125313,126346,127431,126937,126562,124176,127011,126775,127118,127764,122788,123744,124400,121097,121055,120989,123273,122953,121700,121233,122968,121435,120638
0.083333333,124392,126886,125659,126586,126220,129182,127324,127581,125811,125300,125524,122440,123914,127490,126194,128783,126800,126262,126499,126026,127013,125137,123847,123471,120421,127395,128986,126635,125752,125120,126085,128388,125397,125409,125822,123625,122384,128882,126931,123586,125272,126828,127682,127118,124232,125062,125988,123466,119033,122329,123745,124954,122661,126629,126156,126176,124409,127176,126693,123432,120453,124905,125843,127413,123395,124310,124564,125748,126039,124649,126355,123437,124243,127403,127223,126925,125478,124546,123503,127020,128414,128119,128297,124641,122336,123549,120059,121851,121509,122235,124071,123006,122887,121215,121706,125632
0.166666667,123909,128138,126659,127759,128384,129819,127263,126587,127770,126261,126990,122267,125414,128904,125576,128779,126725,125059,128853,127718,127584,123916,126362,124107,120952,126718,129232,126417,127699,127209,124623,128018,126633,126804,126982,123259,120524,126655,126371,122252,126161,126700,128844,125431,125381,126255,125166,124467,118509,124290,124103,126959,122789,128013,128594,129262,127055,128883,128886,124484,123372,126075,126469,125489,123833,123288,125915,125901,127242,126464,126263,123835,122306,127252,124244,126529,128276,124563,122662,125421,127728,127862,128195,123861,125773,123719,121928,120717,120518,124740,123486,122830,123269,123057,123291,123677
0.25,125605,129579,127172,128237,129437,128725,130272,127796,127811,130808,128991,124031,125124,130869,127952,129797,127025,128149,128154,128214,127780,127457,124384,124434,122781,128621,131079,127577,128191,127474,127068,129969,127190,128695,127817,124665,122456,129073,125942,122558,125299,128607,126776,125522,125879,125733,123859,125099,120727,125760,124521,129155,124624,125770,128536,128863,124752,127857,129403,124729,122072,126993,129431,128179,126485,125330,125411,125590,129096,125904,127173,125411,122520,126634,126586,127483,125548,124987,124637,126752,128002,126862,128795,123828,124143,124018,121163,120948,119709,123980,122027,121586,122202,123020,123816,122633
0.333333333,123549,129208,127697,128617,128998,130260,127966,127790,126928,125372,129717,123696,124464,129328,126354,131293,126225,126760,127157,125437,127799,124457,125915,124747,121843,127286,129900,125109,125043,126135,125458,128493,124640,124360,125524,123448,121810,127436,126045,123259,124342,126794,127133,124879,126496,123294,125280,123497,118722,122248,122698,124641,123531,124597,126242,127126,123034,127128,126446,123922,121104,125791,126014,124324,123546,122608,125207,126809,126777,126131,125824,122937,123394,126135,125207,127136,126159,125040,124068,126486,127368,126787,127988,125305,122869,123883,121841,120665,119076,121941,121621,121655,122915,121890,122303,123653
0.416666667,121775,126451,125985,127742,127458,129895,127370,127587,126112,127329,127276,125701,126573,129843,127561,129264,126195,128571,129180,129555,130744,125397,125273,124773,121980,127320,130628,126759,128720,126176,126577,129887,125161,126114,125983,124699,120887,125631,124938,121039,125274,125204,126226,125065,126334,125182,125895,122951,122239,123145,125167,126939,123285,126824,127374,128458,125522,127014,128614,125793,123547,126084,127703,125831,125024,124593,124079,125972,127582,126476,124331,123596,121714,125550,124022,125472,125842,123696,123347,126090,126588,125709,126865,123296,124765,123141,123241,120550,119234,123346,122901,121282,123146,126202,122044,123614
0.5,124281,129445,128667,128355,128450,129737,128189,128253,127255,128472,130814,125897,123420,129877,125966,128877,127123,124597,128565,130199,129571,126666,125246,124909,123598,128667,131861,127083,127753,128580,128701,130200,125568,125734,127240,124754,122510,128868,126872,123375,126050,127119,127564,127123,126576,126192,125250,125064,119897,124414,124060,125788,124244,127087,129370,128600,126032,128198,129844,125911,123192,127160,129330,127479,125926,125705,128223,128576,129832,129207,128488,125186,122978,127002,126129,127632,125628,126162,124015,126797,130076,127436,127457,125615,123764,125526,121526,122988,120327,121874,123389,122923,123135,123208,124397,124627
0.583333333,125766,129520,126231,127732,130633,128066,127528,126765,129291,126538,132378,127076,124441,129516,125904,128217,128182,127352,128381,127661,128954,124323,126813,124573,123377,128015,130052,125193,127643,125023,126929,129188,125917,126673,127110,126455,122066,130786,125399,124167,127398,129859,129890,126779,129250,127774,128062,125633,118973,123229,124713,124048,122703,124119,126154,129529,124253,128611,131572,126487,123201,126237,129917,125717,125300,123152,123513,127835,127797,127060,125910,123747,121475,126605,123940,127613,128583,126376,124446,128337,128788,128073,128990,126077,123470,123735,121924,120011,120609,120634,122726,121563,122207,123412,124026,124358
0.666666667,123238,128706,126199,128565,128911,128569,129193,126863,126447,126245,133963,129352,125400,130576,125225,131668,126980,128197,128462,127920,127766,125257,127053,124083,122699,127902,129365,125032,124749,125179,126005,128917,125934,126499,127963,123977,121451,126769,124500,123173,125663,127800,126500,126711,126543,125544,125638,123997,119012,123112,124976,129174,125633,125149,128751,128386,128490,128703,133215,130776,123335,127093,127048,125408,125022,121464,124878,127308,127708,126122,127552,121277,121933,125232,124224,127166,126686,125030,124815,126552,126396,124807,127937,124280,123602,124880,121202,122653,120235,123019,122318,120935,122996,123345,123969,125647
0.75,125200,128172,125409,128234,129396,131840,127318,127393,127800,127361,135984,131093,123904,128598,127922,129752,127735,125517,129363,129146,127745,126575,124699,122991,122148,127952,128277,126428,126591,126475,126180,128832,125458,127447,127290,123638,122561,129222,126734,123569,125799,129196,128610,125299,129137,126663,126190,123857,120790,124392,124720,126621,123568,125634,130036,127628,125455,129556,134619,131677,120930,127005,126946,127269,124498,124956,125344,126635,127661,128308,127852,123599,123571,127151,124670,126716,126758,124784,123551,127434,128429,125776,129680,126733,123566,124612,120814,121523,118100,124588,123151,120821,122283,124264,122833,123921
