Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,130004,133084,130814,130503,131324,131875,132356,132214,129967,130165,128084,126006,131084,133345,131227,130653,133218,131612,130187,131398,138462,130160,132181,127801,129504,133162,132851,130350,133769,131622,133530,132591,133712,132554,132074,126281,129135,132858,132860,129713,130562,131707,137299,137143,132073,128506,129656,127785,128133,132559,134397,133349,129332,134376,128601,132436,129707,129523,132726,129295,133119,135223,135745,135193,133873,132826,133423,131996,142444,134091,132854,132224,133231,136987,134404,140809,133694,132902,131694,134958,134687,130011,134887,127961,132193,133307,130642,133403,129611,130422,132213,129046,129560,128177,130287,129621
0.083333333,130840,133445,129781,130335,131485,132458,132821,132469,128724,130154,127973,125582,133457,135048,133247,134424,132697,130872,131067,129353,141839,130429,131629,127759,129580,133115,130740,130492,133404,129583,131668,132646,132052,131249,132426,128943,133290,134253,133769,132978,134073,135887,140114,140202,133027,133396,131509,130232,127041,133119,132735,135307,129674,133209,131445,133093,130920,132144,133833,128776,135299,134621,132550,133758,132270,129946,133734,133136,140896,131264,133915,128934,132572,138036,138650,137601,135419,132806,134366,133188,136686,132360,135531,131421,129891,134302,128662,131629,128976,131254,130329,130631,129365,130623,131947,134427
0.166666667,128450,133979,130950,131662,133047,132166,131680,130634,129705,129213,128713,127742,131667,133028,134276,132398,132837,132403,132518,131968,140147,130742,130259,127956,127640,132643,132085,129019,132645,130249,131032,133593,131959,129849,130974,127642,128876,131588,131052,128895,129736,130620,136032,135848,131603,129481,130656,127255,127028,131020,131752,133430,130908,131638,131110,133669,131256,129484,132891,128398,132153,133371,132843,133620,132632,132290,134542,132920,141860,133361,132771,130331,129945,134531,132057,137012,131612,132837,130133,134103,135579,129221,133374,128661,131379,132441,128830,132011,131603,128986,131598,129575,130672,128527,129692,131544
0.25,129908,132339,132332,131718,134049,132643,133425,132819,130458,129195,129691,129582,132490,135156,132771,133487,132931,132804,133865,133484,140594,128451,133686,128497,130221,133746,132966,131333,131634,131378,130922,134581,134165,131314,132299,130741,129083,133901,132847,131734,133926,136164,138199,140702,133586,131583,129268,130040,126458,130672,131967,133247,129616,130221,128930,133966,130032,130508,132997,127993,137404,135886,133252,133516,133469,132478,133894,133900,140597,133010,136041,130369,134181,136174,138497,136176,136569,134154,133294,137940,137653,133091,135384,131533,133555,132166,130474,133486,130155,129207,130817,129668,130690,129081,131543,129951
0.333333333,128596,132246,129513,131437,132596,133080,131265,132569,130313,131085,130409,127968,132201,134799,132085,133649,133462,133011,132160,133238,139791,130621,132986,126358,129330,133330,131277,130404,134070,131745,132950,133878,131320,129658,131114,130564,128963,133057,132249,129277,132569,132898,138092,137647,131717,131213,130892,128454,128082,132416,134357,134288,131289,133289,132343,133040,131536,132292,134115,128075,134345,133755,132916,134475,131621,130234,133440,132302,141026,133513,133780,130989,133351,137556,136474,133718,134839,132168,132146,132154,134586,130920,131456,128749,132590,133138,130413,130876,130327,129186,131274,131148,130990,130060,127422,133046
0.416666667,129097,133548,130729,132393,133382,133113,131938,132999,128671,130555,129286,128646,133104,134160,132779,132187,132895,133238,133470,131868,139023,130787,132410,127103,128962,132852,133018,130566,133563,129056,130747,134437,134355,131316,133095,127813,130649,132541,131872,131983,131665,132502,136887,136347,130980,130735,131613,128362,126642,132769,133458,133159,130696,132333,132138,134712,130077,131604,132839,129151,133976,134678,136933,134947,133319,134324,132987,135057,140865,134709,136413,130388,130548,134359,136134,135346,132861,131455,131365,134052,135554,130463,134019,128403,131750,134053,128077,132822,130519,129977,130981,129986,129290,129297,130439,131198
0.5,129223,132414,130658,132697,133490,134856,133452,132462,131693,131045,130908,127817,132429,134951,131993,132108,132131,131688,132148,132195,139621,130918,130305,127236,129212,133933,131499,130586,133664,130227,132897,134243,133183,131775,131048,129174,127922,134019,131301,130458,133583,134145,138396,136741,133283,131683,129949,127290,127688,130164,134430,133416,129663,131437,132174,132393,131597,130884,133926,126941,133685,132541,134193,130964,133395,131383,133403,131468,139912,132418,131184,128743,132146,136212,134232,137783,134040,133807,132734,134320,135743,131301,134840,132878,132082,134819,128074,131128,129511,130269,130101,130408,128579,127596,130399,131552
0.583333333,129339,132021,130296,130582,133365,133330,132665,132304,128690,131187,130454,129247,131014,134710,131180,131836,132833,132467,133340,132366,138847,130305,132602,129400,128749,131269,131822,128886,132557,130438,130509,132018,132549,131118,132142,126598,129709,131975,131542,129722,132367,132702,138149,138164,133015,130581,130594,130013,129172,132197,134778,133892,131370,133887,133841,134084,133659,132039,135635,130406,134224,134232,131345,132866,130522,131490,132485,132785,138728,130289,133471,128712,133060,136541,135084,134923,132913,131860,131535,135429,134317,130447,131883,129123,132171,133002,129661,132806,131015,130859,130187,130300,130088,131836,129231,132953
0.666666667,130113,133647,130902,131002,131248,131798,131587,131261,129383,132009,131176,129232,132116,134677,131750,132639,133343,133346,130869,132345,139093,130899,128830,127347,128195,132173,131903,130675,132392,129558,130741,133476,133291,133602,134061,126783,127481,133735,131786,130424,131661,131536,137833,139817,133744,130796,132295,129182,128558,130708,133075,132547,131140,133328,131675,133094,131081,132182,136833,129440,133946,135085,134829,133855,133231,130195,131845,134297,140760,130962,133820,130163,130871,134686,136509,135854,132796,131804,131012,132379,133297,130594,133885,128614,131574,132781,130192,131607,129781,130419,130016,128308,130200,129042,127830,130739
0.75,130939,132472,129589,130922,132174,130588,132592,131435,131216,131493,129729,126880,131731,135233,132113,131343,131009,131468,131707,131639,137625,130179,132612,128864,128826,132562,131089,131103,132241,128972,130453,131589,132210,130862,130829,127067,128974,133187,131351,133048,131865,134282,139854,136962,133231,128595,130013,126415,128193,131887,131852,133048,128477,131812,131362,133651,130543,131347,136156,129089,132631,134041,130339,133780,132253,130164,130560,131332,138088,131018,131235,127990,132705,135638,134966,133575,132210,131962,130722,132593,133964,131949,131634,128555,131968,131092,128805,131964,129734,130056,131620,131380,129732,127629,128792,131185
0.833333333,129736,131454,130554,131240,132364,132423,132072,131636,127913,130375,130637,128345,131513,134180,133061,133712,131849,132927,130297,132213,139483,129846,131072,127034,128219,131458,133197,128982,130827,129305,130648,132688,130605,129951,130224,127343,129049,132112,130616,131078,130538,130884,135560,134404,131149,129841,128258,128688,127794,131300,135205,133850,130776,132576,130943,133736,130744,131071,137453,130259,133340,132583,134172,131640,131211,131194,131135,130163,138096,129367,130880,128264,130920,135624,133275,136759,132356,131350,130028,133148,135935,130712,133444,128426,131862,132635,128654,132790,130585,130641,130267,130270,129910,128881,130910,131352
0.916666667,128871,132624,130663,130283,131761,132094,130845,131823,131068,129092,132267,129469,131659,133443,130145,130969,132149,129840,130834,132269,138861,129619,129187,127922,129517,132616,132510,127950,131747,128639,130195,134039,131294,130475,132478,126748,129131,129840,132268,129842,131346,130224,135926,136691,131649,129214,130269,125602,128072,131377,132968,133021,131582,130357,132735,132956,130703,131758,136354,130342,131577,135157,133430,131798,131730,131023,133209,132616,140789,132516,133151,128473,132270,135055,134833,136332,131619,132610,131313,133446,134398,131086,130317,127233,133002,133401,127644,131442,128483,131072,128951,130235,129312,127868,129854,132865
1,128028,133186,130828,131012,131699,132935,132441,129912,131249,132738,132743,129793,130355,135103,131602,131940,133032,131593,131613,131792,138049,131831,132538,126813,129359,133382,131355,129228,132268,131166,131356,131826,131474,129995,131569,129442,131578,130758,130363,127747,131408,134848,139069,138161,133425,131204,131529,128828,125967,129615,131811,129913,129123,130751,130345,131136,128965,130208,135985,131068,132686,133199,131369,131528,131453,129378,131212,130935,137125,129255,130323,128027,133258,136760,135661,134020,135424,132430,131103,133628,135382,131413,134200,128419,130238,132673,127820,131967,129188,128131,129515,128557,128384,129022,128087,130345
