ID,Page 1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
Background,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,5.205869637,5.334319301,5.336733915,5.346325301,5.341268025,5.406678365,5.470969711,5.503096888,5.517427564,5.630680807,5.625333791,5.667404186,5.678753992,5.712876071,5.668116274,5.760389759,5.791307444,5.768564235,5.851834897,5.666110802,5.867420898,5.867729712,5.98611429,5.778114748,5.97894255,5.977428385,6.099467024,6.31778003,6.668427323,7.443605198,8.733043412,11.39116503,16.96541652,27.76847704,47.23630503,73.25134152,99.21183136,100,100,100
2,,5.094605936,5.257400626,5.276569772,5.314412146,5.377933274,5.337714852,5.433502943,5.422085353,5.528204915,5.492840976,5.510439714,5.516899367,5.546756186,5.601945974,5.586797425,5.589684901,5.647246627,5.713263905,5.742637522,5.827229725,5.754584064,5.886727194,5.904914495,5.833742057,5.984206912,6.014597798,6.187181248,6.461483686,6.779583429,7.725969765,9.368058507,12.63849296,19.42887661,32.55237659,55.00934615,82.42842247,100,100,100,100
3,,4.855420768,4.926120902,5.00811998,4.932537517,5.016149132,5.032970387,5.098929325,5.208449138,5.194716019,5.352661428,5.228721839,5.275479842,5.306978823,5.372483624,5.279512583,5.348148456,5.412811039,5.468506469,5.414445934,5.306680908,5.490196078,5.549706264,5.612395412,5.422446021,5.538479983,5.666285191,5.73973195,5.961292948,6.168568595,6.910811017,8.03104121,10.41065843,14.9203806,24.18848413,40.49556608,62.02202385,86.23777077,100,100,100
4,,4.928282597,4.942749324,5.003215294,5.047302968,5.017878487,4.932478828,5.051753516,5.004654002,5.067051664,5.036494494,5.157040767,5.131470345,5.148938953,5.096131838,5.155006231,5.30998703,5.241826153,5.318968054,5.273136492,5.219675419,5.348897536,5.418830807,5.463950561,5.314130441,5.364309148,5.379313853,5.401802744,5.43078762,5.484473945,5.478575746,5.556044627,5.516354402,5.712876071,5.880240154,6.102591491,6.742554869,7.758297093,9.987147208,13.73394135,21.9485771
5,,5.707891457,5.748645762,5.820426744,5.760585946,5.788099137,5.901553877,5.849546044,5.866483558,5.894342173,6.003509575,5.985678318,5.971559531,5.970187686,6.04007574,6.100455227,6.181684087,6.057596939,6.14306423,6.147859922,6.186988414,6.180121854,6.254100862,6.223264922,6.189752873,6.239552772,6.432084637,6.446500779,6.69173506,7.174696727,7.896162356,9.668319727,12.90161201,19.65280639,33.06050202,54.52340988,81.98886091,100,100,100,100
6,,5.081635767,5.140982463,5.2318491,5.413207377,5.37915735,5.490094352,5.463950561,5.524147402,5.719590041,5.682764935,5.672834833,5.653043751,5.730881717,5.704331019,5.776455329,5.750068959,5.862516213,5.79677526,5.861694573,5.89995168,5.874316523,5.940446217,5.941659673,5.926742823,6.076142519,6.184608733,6.155598426,6.34329278,6.731231403,7.260496935,8.263196329,10.41886015,14.83939879,23.77698939,39.74598815,64.93273315,91.72914062,100,100,100
7,,4.990310521,5.122453651,5.187685969,5.105199218,5.167140786,5.192100186,5.231097887,5.320566618,5.455710689,5.569660369,5.563556761,5.714855832,5.673914702,5.760974358,5.750570479,5.778122084,5.745470539,5.892675221,5.898198849,5.810025177,5.872610643,5.951253294,6.017395285,5.952960597,5.942735071,6.114835039,6.205132118,6.264782177,6.435601478,6.926891679,7.651382213,9.142736412,12.0633758,17.95081509,29.7878996,50.83510447,77.82342768,100,100,100
8,,5.111263701,5.189484354,5.151680547,5.228249536,5.24847522,5.284668791,5.295287505,5.403110661,5.339990082,5.403117927,5.479045255,5.509798053,5.471013308,5.534806278,5.487754635,5.565728237,5.499637598,5.560184126,5.662514033,5.521183631,5.689326314,5.706522058,5.835921917,5.69877517,5.759613184,5.779100226,5.864760187,5.78049897,5.952747896,6.153486687,6.305899792,6.848467013,7.535231992,9.271733836,12.61441542,19.93959223,33.76907378,57.74054576,85.20050942,100
9,,5.397116045,5.519775105,5.562030858,5.619643448,5.725566491,5.787848732,5.772904139,5.837011848,5.79588515,5.883660857,5.90476463,5.967905191,6.023956664,5.984152416,5.968239436,6.026114726,5.93646378,6.08741072,6.061188678,6.060556518,6.154777345,6.008063806,6.229319624,6.102750439,6.227817197,6.306788504,6.345464256,6.421113791,6.677634089,7.233997101,8.113425396,9.869099391,13.55235116,20.75401367,34.98846036,58.11376691,84.60148521,100,100,100
10,,5.360875868,5.558861677,5.546184951,5.692505277,5.709490022,5.695647909,5.687037461,5.750820172,5.809681849,5.837632269,5.810158694,5.925841154,5.894967066,5.852773914,5.903613845,5.967476485,5.993743801,6.06412604,5.916979183,6.005716264,6.052847079,6.117014899,6.11721472,6.089330674,6.157651128,6.345682242,6.322219679,6.410410468,6.615548943,6.997405966,7.938942114,9.436077414,12.73165836,19.36794951,32.00403777,53.94947084,81.32232141,100,100,100
11,,5.439230945,5.575265126,5.585071291,5.550825259,5.579461357,5.547798886,5.665471377,5.711669882,5.710638081,5.794177593,5.72345566,5.820612591,5.847765825,5.814068818,5.893034257,5.81357835,5.852140078,5.907072557,5.954070344,5.993198836,5.929350729,6.009384298,6.053606118,6.07036589,6.110693305,6.234975065,6.226291295,6.274400811,6.490043488,6.814243207,7.367382751,8.474352127,10.72518502,15.14238575,24.45563439,41.53135184,66.63220671,95.99259937,100,100
12,,5.622186618,5.605074715,5.619788772,5.700116623,5.675338877,5.606927596,5.733359492,5.736847268,5.802788041,5.86516111,5.81566204,5.889219501,5.85075779,5.927112739,5.868728814,6.035815104,5.900282292,6.026550698,6.055978812,5.945384439,6.062627386,6.077973602,6.162649436,6.112546186,6.070242364,6.116648286,6.208260217,6.167696651,6.250788961,6.277452615,6.143180489,6.331404157,6.429212811,6.557920704,6.88398057,7.660028992,8.931868467,11.52339535,16.93528414,27.52640356
13,,5.16365301,5.475038783,5.543166683,5.460734428,5.544651713,5.603548813,5.58947509,5.575646601,5.63853557,5.663385977,5.651120071,5.774846196,5.745975433,5.726492932,5.811042446,5.802788041,5.839736673,5.86567701,5.947458101,5.919945622,5.93619549,5.948984003,6.051292112,5.956844712,6.085196206,6.180514229,6.163691157,6.212354721,6.202220188,6.552529183,6.911624832,7.596246281,8.916609445,11.88131024,17.71969177,29.92510363,49.90052291,77.09762504,100,100
14,,5.297932403,5.250629435,5.297714417,5.227086944,5.305125941,5.416240686,5.356503571,5.363328211,5.347306238,5.354172798,5.403655626,5.492198825,5.452593489,5.520852841,5.545332011,5.529978528,5.527874125,5.589497098,5.60202291,5.58175021,5.578062613,5.75210629,5.662732019,5.78284232,5.703495406,5.842327353,5.860051294,5.938811322,6.032008733,6.218356603,6.397294067,6.970194044,8.060527454,10.16444139,14.34555145,23.53227283,40.59205005,67.15114061,92.40002616,100
