ID,Page 1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
10,,5.450904097,5.667854691,5.685206378,5.727532557,5.618880496,5.832979106,5.720403855,5.839905117,5.831889176,5.902698304,5.845840282,5.862625206,5.896086061,5.979792695,5.944587952,6.0764477,6.074943596,6.134478934,6.114957656,6.226385196,6.294346532,6.430805785,6.564867192,6.990666565,7.623625326,9.176359614,12.14214869,18.1057685,30.18946619,52.40652382,84.70171155,100,100,100,100,100,100,100,100,100
11,,5.264871188,5.476103923,5.479162632,5.499468869,5.563221398,5.678168154,5.674360735,5.680018311,5.637772619,5.694448986,5.664039935,5.732611073,5.677999425,5.832434141,5.828828987,5.88954648,5.911141629,5.920391503,6.04435289,6.111492587,6.087762851,6.149821796,6.580629259,6.841026424,7.633979662,9.14737672,11.97436484,18.14373999,30.17189875,52.19086857,84.78344905,100,100,100,100,100,100,100,100,100
12,,5.337605859,5.424200809,5.459487297,5.517075432,5.517967498,5.550645281,5.523656934,5.60311284,5.549161299,5.603817103,5.706874189,5.662740403,5.704878779,5.722954851,5.823429641,5.74898909,5.751007976,5.823249663,5.818773683,5.879535891,5.878244743,5.944711477,5.918525799,6.065930712,5.867563428,5.994095932,6.010426998,6.076025142,6.1076415,6.182301714,6.218432898,6.560725457,6.872765189,7.867653417,9.440858574,12.85103086,19.72432034,33.63567995,56.52257064,86.66221612
13,,5.720988785,5.845095496,5.737087053,5.898425778,6.002136263,6.036774243,6.026954613,6.118431809,5.93504743,6.074167822,6.163405051,6.113431754,6.158236057,6.17579567,6.146116034,6.297493706,6.342353763,6.262193593,6.325003295,6.36687775,6.431560352,6.526422384,6.750972763,6.854149182,7.127896035,8.124490143,9.539286532,12.78588658,19.03069998,31.50421258,54.42455685,86.6364538,100,100,100,100,100,100,100,100
14,,5.566491188,5.74368658,5.724715507,5.779405407,5.778718751,5.810308559,5.846208133,5.945568889,5.968390349,5.958546324,5.903128686,5.988275985,6.032094809,6.070977927,6.09781033,6.08741072,6.144426642,6.13619767,6.152539356,6.312466621,6.333257038,6.466656103,6.604456808,6.719768063,7.235501204,8.001576766,9.605276847,12.78940789,19.4462065,32.52929187,55.97783082,89.47445385,100,100,100,100,100,100,100,100
15,,5.439459831,5.448057703,5.457682624,5.59370311,5.627050431,5.724128622,5.65163653,5.805403874,5.770526109,5.844557518,5.865568017,5.782406348,5.88502327,5.934927208,5.917448692,5.971427481,6.02121004,6.071891792,6.13008765,6.099539686,6.155137302,6.281158378,6.436636912,6.604390784,6.80639571,7.698939498,9.249314811,12.30217558,18.31464103,30.51150421,52.62572162,86.0106461,100,100,100,100,100,100,100,100
16,,5.424200809,5.411662979,5.55428397,5.518577859,5.524071107,5.636447934,5.625062357,5.719433538,5.687691419,5.640933416,5.734994387,5.654758761,5.8267162,5.825240602,5.750311538,5.933797644,5.8790237,5.937176427,5.895457748,5.881883433,5.903003484,6.050789067,6.009613184,6.112509855,6.020271024,5.986832362,6.093581401,6.184012066,6.122389093,6.212299945,6.381649936,6.69718471,7.183008492,8.106464376,9.864488148,13.64360011,21.63648522,36.79694057,60.87074519,90.93051423
17,,5.674830243,5.637336647,5.618270136,5.667552864,5.739622398,5.809696522,5.794740724,5.716851242,5.838973722,5.822969914,5.870497855,5.894083314,6.006772658,6.018972051,6.014902978,6.085567209,6.10982136,6.106864017,6.196906778,6.210748891,6.265572377,6.338706689,6.571515766,6.749065385,7.146453912,8.304818036,10.04100862,14.05508507,21.49222335,36.80962463,61.7317464,96.19701577,100,100,100,100,100,100,100,100
18,,5.56801709,5.709925994,5.661790716,5.72823682,5.765730417,5.782515341,5.801480125,5.924467842,5.820729968,5.857829513,5.946658819,6.034332799,6.044098573,6.027059332,6.027415376,6.166475929,6.07731629,6.142366674,6.132982376,6.249391106,6.289651449,6.424620432,6.524405632,6.746845891,7.238269627,8.299191272,10.19200936,14.07549401,21.52695125,36.32410163,62.3010605,95.38275869,100,100,100,100,100,100,100,100
19,,5.751888304,5.758645871,5.737595687,5.832702431,5.926476946,5.993743801,5.879192144,6.014657637,5.952442715,5.96693152,5.982655578,6.040856031,6.128023194,6.172579538,6.143282216,6.164175338,6.217542789,6.37613489,6.296341943,6.24742504,6.449636424,6.548820067,6.535908587,6.847159097,7.2634118,8.197505599,9.73779914,13.24204848,19.95586621,33.35552827,57.81349954,91.3967287,100,100,100,100,100,100,100,100
20,,5.297423768,5.422402424,5.363673355,5.503057254,5.56365737,5.577281496,5.504132652,5.583784746,5.559777218,5.617456321,5.609216449,5.674639506,5.692734162,5.598644127,5.799869451,5.78184685,5.790512703,5.838864729,5.796330205,5.978294041,5.901535712,5.932846432,5.924060934,5.990512479,5.939218229,5.846167261,5.976631898,6.049330238,6.057221332,6.143936174,6.33564126,6.627946899,7.293202106,8.450141146,10.78965438,15.84074967,25.7006532,44.16059031,71.07001348,99.25841154
21,,5.695048447,5.770758628,5.744411383,5.765185452,5.920718482,5.813687343,5.828539457,5.903011309,5.867680805,5.972740206,5.847693163,5.856647358,5.871202117,5.991999913,5.989283472,6.082373287,6.016530607,6.071782799,6.103704128,6.161084408,6.315804532,6.262411579,6.42242059,6.747988277,7.119750624,8.235802752,10.18895755,14.11345083,21.99010343,37.87125745,63.91753589,98.59746113,100,100,100,100,100,100,100,100
22,,5.7145037,5.843006463,5.800423731,5.861397218,5.88398057,5.929083696,5.910255153,6.054983342,5.869509931,6.101537891,6.091292548,6.031782363,6.04269983,6.175871127,6.220231283,6.068894484,6.204318303,6.173698533,6.325191555,6.251856025,6.331781999,6.410518552,6.543890229,6.757712164,7.249234324,8.178962895,9.745326925,13.25732433,20.01197246,34.41176471,58.56403067,91.46064444,100,100,100,100,100,100,100,100
23,,5.684367132,5.706263828,5.774268203,5.759735801,5.737861742,5.820729968,5.771470715,5.893415732,5.787469569,5.884285751,5.882988734,5.900898522,5.85112281,5.975902483,6.009002823,5.960391939,6.052080216,6.095434283,6.158922713,6.097708604,6.203144532,6.267643244,6.304910471,6.691488009,6.996833753,7.954731568,9.643511101,13.0612459,19.63596333,33.512754,57.29190509,90.1459144,100,100,100,100,100,100,100,100
24,,5.845349813,6.021092663,6.003553172,6.015324418,6.063127471,6.233092459,6.18033984,6.20244027,6.197560736,6.251824725,6.301347731,6.279850462,6.320564306,6.405025305,6.394511112,6.427644988,6.39407514,6.503940097,6.582169833,6.51219151,6.677729458,6.715495537,6.716512805,6.722420785,6.651172891,6.706848758,6.782635233,6.79284704,6.839284352,6.974091078,7.255547535,7.624279284,8.410185984,9.924671295,12.96873808,19.44695583,32.72177353,55.71882709,85.81480634,100
25,,5.709544518,5.888277032,5.777701483,5.877557249,5.96724859,5.97883691,5.936815912,6.012054627,5.990946314,5.998931868,6.076501555,6.062878908,6.206934136,6.201970761,6.166497727,6.290238334,6.318291459,6.233310445,6.156737899,6.338597696,6.424702177,6.505397879,6.542481704,6.887452976,7.241931792,8.189751806,9.888173168,13.40439678,20.10528725,33.96136924,57.91084916,90.9251327,100,100,100,100,100,100,100,100
26,,5.980392157,6.01642888,5.938404415,5.975051499,6.015810694,6.090965569,6.049657217,6.064571094,6.098672016,6.166069022,6.044534545,6.100353501,6.184246821,6.203337366,6.27742289,6.249659397,6.449552584,6.336970067,6.361251475,6.393530175,6.403155096,6.605412593,6.722234938,6.865542585,7.316573841,8.200389105,10.13331299,14.11067151,21.56109331,37.05043107,62.5459678,97.08541782,100,100,100,100,100,100,100,100
27,,5.627018641,5.778693319,5.761915661,5.856085625,5.925296189,5.886058704,5.843769414,5.943389029,5.905568453,6.000356044,6.051401105,5.91709656,6.081156198,6.057831693,6.145898048,6.138000246,6.136709098,6.255729469,6.333104448,6.172626488,6.391432059,6.530207414,6.574400448,6.802471962,7.2577777,8.180075532,9.946375437,13.39949209,20.34342972,35.11218316,60.0592922,94.04107451,100,100,100,100,100,100,100,100
28,,5.455100328,5.625456408,5.696396328,5.741664759,5.788255639,5.789507662,5.747134532,5.817611091,5.761043717,5.826504921,5.731479362,5.910651491,5.871126661,5.888808681,5.940642405,6.089516603,6.077945858,6.104262717,6.136415656,6.113703189,6.104078267,6.163118944,6.117559864,6.166781109,6.130668091,6.245110755,6.222411143,6.308995193,6.32682645,6.320873755,6.401827268,6.699909536,6.992446784,7.454359176,8.783855955,11.21440016,16.28584508,26.21957733,44.84750515,72.44398667
29,,5.592813001,5.573612065,5.522240024,5.66567483,5.643607937,5.616369116,5.577711057,5.745733832,5.675811181,5.689421683,5.708654409,5.770140442,5.87129015,5.841153582,5.897357646,5.885309377,5.921772081,5.93082968,5.991161505,5.977780517,6.035161146,6.166440025,6.280994888,6.398870832,6.770863988,7.492179751,8.923374278,11.68923241,17.03903766,28.25011717,48.7185982,79.91858222,100,100,100,100,100,100,100,100
30,,5.500114443,5.702677958,5.660744992,5.650298431,5.787964991,5.819994405,5.823453117,5.795267523,5.770294499,5.814156851,5.787864383,5.782347659,5.885404746,5.852546985,5.975051499,5.991781927,6.008189008,5.946033926,6.171765723,6.149276831,6.156797349,6.228497984,6.315613794,6.579690242,6.908463475,7.543406468,8.877800666,11.72702784,17.22808968,28.26037613,48.99531079,79.76818024,100,100,100,100,100,100,100,100
31,,5.564202335,5.590524147,5.574229692,5.632232141,5.724749044,5.743604835,5.714300247,5.733933522,5.73750961,5.77960886,5.701056687,5.854072887,5.874316523,5.851616911,5.955291066,6.008130879,6.036977696,5.880725312,6.022517957,6.067241423,6.06498436,6.209524322,6.269932097,6.516619618,6.801273038,7.449251036,8.68492663,11.27829522,16.09779859,25.85085396,45.14741305,74.93975621,100,100,100,100,100,100,100,100
32,,5.769944813,5.934233616,5.818519366,6.077464968,6.088676716,6.202088138,6.039044022,6.160194298,6.062878908,6.150275934,6.081189734,6.144808118,6.129687814,6.229495689,6.329677037,6.295262074,6.351822182,6.280899519,6.350398006,6.310804477,6.33239236,6.473283996,6.463721675,6.478511189,6.483910535,6.47604627,6.547923733,6.642034246,6.554730842,6.592719099,6.807253122,7.046146804,7.385163144,8.131298015,9.575505749,12.86774243,19.13361454,31.54873203,52.60417007,81.28700313
33,,5.746547646,5.774872206,5.716247589,5.824622975,5.866624411,5.924860216,5.88413316,6.007912893,5.943280036,6.043621729,5.974924341,6.111848631,6.069334648,6.089570459,6.229495689,6.245165531,6.223036037,6.197875605,6.325754686,6.304558339,6.454871443,6.455074896,6.510516009,6.799747136,7.111408466,8.090450787,9.755982808,12.98155419,19.35138258,32.29375797,55.50886295,87.43989217,100,100,100,100,100,100,100,100
34,,5.690852216,5.8985929,5.849110072,5.925078202,6.027900535,6.113200144,5.966713534,6.035324636,6.033315531,6.083889407,6.099140045,6.095674067,6.176470588,6.161827796,6.299331146,6.320148151,6.262738558,6.376862628,6.476364865,6.427334777,6.465374736,6.543545434,6.659730748,6.86186477,7.208948829,7.91747049,9.309910735,12.40918157,18.14579409,29.15765113,51.54116121,83.10270412,100,100,100,100,100,100,100,100
35,,5.574502174,5.7032355,5.74451311,5.776557056,5.791180285,5.834414181,5.890236769,5.792106726,5.899805447,5.89641304,6.000661224,5.883115892,5.991127969,6.058888087,6.123680241,6.134126802,6.11605073,6.074180645,6.215435591,6.185626001,6.291764236,6.381867922,6.459797927,6.59351873,7.039204787,7.821120666,9.433127337,12.65790363,18.23829506,30.88073901,53.2229135,85.22145778,100,100,100,100,100,100,100,100
36,,5.436789502,5.547163094,5.452048524,5.514610513,5.547544569,5.640438756,5.606164645,5.670506854,5.759459126,5.719350684,5.629243915,5.704966812,5.688672356,5.778693319,5.88282245,5.931944762,5.827674779,5.810080665,5.979196867,5.844909649,5.95702678,5.904914495,5.969736273,5.949397269,6.032545314,6.121802208,5.99313344,6.300704458,6.272271814,6.44576298,6.944263488,7.645750907,9.035571128,12.03408631,17.64970372,29.57372832,51.18814961,81.33783474,100,100
37,,5.891508354,5.954070344,5.934560595,6.013798516,6.02698667,6.173132677,6.128610079,6.161491315,6.15659918,6.128735281,6.178988327,6.222359853,6.251294292,6.268813102,6.392512907,6.349380738,6.321108509,6.401064317,6.377399209,6.451732444,6.53579121,6.547550927,6.652043437,6.764760379,7.03822385,7.673253478,8.790286543,10.95022624,15.15983825,23.46023753,40.66705401,68.49298085,99.98222773,100,100,100,100,100,100,100
38,,5.620406399,5.693808652,5.714394707,5.821082099,5.900898522,5.916249768,5.765210604,5.887517533,5.890796267,5.904936294,5.898470283,6.029384516,6.065352211,6.057729966,6.084188185,6.119274688,6.137358125,6.050311175,6.069275959,6.15429051,6.256911065,6.356673768,6.322575723,6.564145113,6.85709926,7.455303782,8.388774446,10.8626797,15.04354271,24.01159686,41.77755867,69.65419242,100,100,100,100,100,100,100,100
39,,5.538516314,5.695429923,5.650633794,5.703924112,5.789272908,5.819028,5.797716233,5.854054391,5.809491112,5.839119046,5.901250653,5.92548511,5.941041487,5.945677882,5.96729483,6.044302027,6.070038911,6.035451794,6.047659012,6.080485472,6.225986114,6.211184863,6.195544366,6.394547443,6.639527406,7.360138348,8.346249005,10.78355077,15.01771136,24.0749218,41.37237295,70.1232711,100,100,100,100,100,100,100,100
40,,5.60311284,5.552431089,5.654383154,5.667552864,5.587853819,5.638717225,5.572267818,5.741206989,5.633748261,5.697836153,5.729653729,5.659094377,5.713079525,5.767692291,5.828946365,5.885949711,5.827897307,5.864957656,5.886167697,5.994615745,6.022735943,6.077566695,5.945296407,6.033417258,5.999084459,6.030910419,6.122858602,6.2418119,6.176147801,6.289005875,6.718220362,7.520459805,8.77574093,11.32850131,16.55603876,27.54700324,47.39276135,77.07212068,100,100
41,,6.054779889,6.107205528,6.146537474,6.113527123,6.245299676,6.27908751,6.25303818,6.276144699,6.284486857,6.338815682,6.213691702,6.324661123,6.39943033,6.279468986,6.439688716,6.469003645,6.517026525,6.419368785,6.538109407,6.537082358,6.632040425,6.786626054,6.720836194,6.985008011,7.333485924,8.08387767,9.633456495,12.88634572,18.51895933,30.80786348,52.35910347,83.72292391,100,100,100,100,100,100,100,100
42,,5.592813001,5.527287239,5.524071107,5.573815518,5.687800412,5.731593805,5.634922032,5.751430533,5.65335862,5.721274891,5.710105512,5.775430795,5.853142814,5.830145288,5.846780346,5.833088099,5.987233285,5.981536584,5.985896304,6.075603966,6.119283936,6.168332443,6.377355612,6.654052542,7.060936317,7.904760228,9.669642176,13.3728978,20.46716082,34.78258138,59.73874375,93.32828612,100,100,100,100,100,100,100,100
43,,5.535210193,5.585154145,5.581867587,5.58738431,5.698767834,5.771180067,5.758373388,5.738409501,5.757025508,5.823823693,5.809931276,5.818392208,5.870349177,5.99703036,5.970956995,6.004425116,6.049875203,6.028185593,6.232642863,6.058376658,6.170983209,6.294956893,6.411128913,6.578545815,6.990666565,7.878131278,9.491925434,12.78334096,19.41781745,32.70733196,55.7795893,88.82217958,100,100,100,100,100,100,100,100
44,,5.073929961,5.200601641,5.236569336,5.286233819,5.35169111,5.45576791,5.337605859,5.43853339,5.404236922,5.543602655,5.530378169,5.584097752,5.534095111,5.583479566,5.643767235,5.643440255,5.681544213,5.769436179,5.611550182,5.763841204,5.835921917,5.836766613,5.907657486,5.927653162,5.841569737,5.869164787,5.965808053,6.007381552,6.037776978,5.994800195,5.980664639,5.919890135,6.046641744,6.005188067,6.113069352,6.170366979,6.221103227,6.275214066,6.19880158,6.257470563
45,,5.69314107,5.810417552,5.779710587,5.80562186,6.047862465,6.049932905,5.942953057,6.02553343,5.957249307,5.9979146,6.016823072,6.001591298,6.015215425,6.144103855,6.220899774,6.191983927,6.198105701,6.275683575,6.183500638,6.314488441,6.315015571,6.36802581,6.488370865,6.577248798,6.902990768,7.457084001,8.717697196,10.64668909,14.83197274,23.05053279,39.89400849,66.20835104,98.03888871,100,100,100,100,100,100,100
46,,5.508125429,5.628849724,5.530305507,5.672999161,5.789381901,5.853251807,5.876757966,5.929465171,5.903824565,5.928834269,5.933521528,5.982248671,6.017688728,5.991396259,6.144699125,6.067394013,6.207777015,6.196923546,6.181974735,6.197015771,6.295490959,6.354365352,6.288125547,6.591025515,6.830207478,7.322601155,8.430257467,10.58910724,14.75582631,23.42971949,40.65982554,66.18407467,99.31890907,100,100,100,100,100,100,100
47,,5.634648152,5.770492573,5.79079881,5.785407289,5.837204188,5.96310838,5.920970004,5.973048753,5.916249768,5.922789349,5.972482897,5.938404415,5.998321508,6.064262281,6.069686779,6.278070242,6.201361868,6.213943225,6.156361377,6.316948959,6.191054692,6.260885677,6.461214836,6.587181034,6.909380484,7.524223697,8.559607021,10.89904983,15.27122911,23.99376287,41.20873252,68.80018311,100,100,100,100,100,100,100,100
48,,5.38643473,5.611657893,5.541640781,5.585278859,5.621750646,5.685104651,5.598652511,5.718025013,5.641463849,5.695277333,5.709573862,5.73105387,5.855363546,5.780626129,5.845144403,5.855522494,5.957994093,5.934342609,5.907886371,6.005515046,6.043771594,6.046768902,6.167344519,6.141660945,6.081483177,6.127914201,6.128633555,6.276137433,6.319817361,6.443298062,6.683324432,7.186018376,8.046300232,9.77121004,13.03349355,20.09002823,34.46696967,58.26270949,89.54991754,100
49,,5.722438392,5.898120597,5.893339437,6.078104394,6.049657217,6.110933089,6.069334648,6.156143391,6.10008011,6.165818617,6.155082526,6.215821258,6.196454038,6.244109137,6.310259512,6.336308843,6.274509804,6.380102235,6.394821323,6.383662674,6.460342892,6.549273925,6.676174211,6.775986659,7.209480939,7.925739427,9.336341541,12.33713719,17.84880489,29.60196393,50.52497971,78.46141375,100,100,100,100,100,100,100,100
50,,5.388723583,5.496953645,5.606491624,5.718110378,5.704432746,5.719903047,5.651534803,5.742478574,5.723557387,5.741359579,5.787855998,5.850635974,5.74481829,5.937394413,5.931436128,5.920936468,5.952067597,5.957834236,5.988948108,6.059739071,6.138195875,6.232606182,6.264297997,6.522519773,6.882391089,7.686790969,9.257241677,12.55664912,18.89944305,31.33865219,54.08999008,85.47061367,100,100,100,100,100,100,100,100
51,,5.567508456,5.742682027,5.812924392,5.773823148,5.842933801,5.933419801,5.94306205,6.019684138,5.903461255,5.935407387,5.96386155,5.936573332,5.998908393,6.047150378,6.1454757,6.163831032,6.180255999,6.19516289,6.239414054,6.296199414,6.3463362,6.367589837,6.548627233,6.6895552,7.044785229,7.846541191,9.425849957,12.54637471,18.49710372,30.97494251,53.03997864,84.92690342,100,100,100,100,100,100,100,100
52,,5.580224308,5.692487112,5.696192874,5.704203861,5.778184685,5.897611963,5.759190836,5.886212576,5.840486,5.857175555,5.848548339,5.849017847,5.850690471,5.980832321,5.950637064,5.896849012,6.018158236,5.968272972,6.042572671,6.072855961,6.046522065,6.123797618,6.149996185,6.053050533,6.027531635,6.021928112,6.055014643,6.213356339,6.156545827,6.264415374,6.224046039,6.342221714,6.631672643,6.856641489,7.44004476,8.525825895,11.02545713,15.85412375,25.47798886,43.783093
53,,5.48409247,5.624984105,5.476353966,5.663712956,5.667709366,5.682173648,5.641369388,5.710906931,5.718318456,5.710231174,5.78716012,5.772052011,5.775539788,5.747369286,5.851733171,5.865786003,5.877993221,5.883878843,5.985527405,6.031382722,6.081072357,6.179522393,6.346227207,6.733688986,7.337594122,8.776277307,11.39191624,16.60287222,27.40182454,46.90786094,76.81613572,100,100,100,100,100,100,100,100,100
54,,5.716029603,5.755812052,5.695371234,5.808237692,5.905350467,5.982408528,5.915312428,5.971872536,5.939280831,5.943607015,6.044708934,6.038757916,6.114994337,5.986495766,6.142137789,6.180255999,6.20920119,6.210312919,6.360505292,6.370811187,6.43676407,6.564649206,6.731040665,7.141730882,7.858091096,9.340657664,11.99609805,18.23355023,29.69957333,50.68436713,82.54931305,100,100,100,100,100,100,100,100,100
55,,5.570051626,5.7316701,5.677337083,5.766602361,5.847562371,5.940446217,5.897066998,5.95665264,5.943795936,6.020338096,6.017101842,5.964560922,5.970982427,6.054888882,6.086416927,6.155184253,6.205971364,6.182603541,6.26136357,6.238581743,6.484262666,6.50764586,6.679695524,7.240914524,7.949732422,9.346150912,12.30019582,18.69036901,30.68881768,52.78956719,84.7968496,100,100,100,100,100,100,100,100,100
56,,5.337605859,5.639952479,5.567444877,5.596805778,5.716381734,5.762569619,5.742296919,5.737595687,5.697515323,5.808128699,5.862189234,5.859137429,5.851616911,5.92579029,5.887032375,5.941100175,6.020761246,6.070593784,6.01866687,6.116754993,6.209658961,6.091401541,6.104753185,6.21622034,6.14887719,6.218487395,6.222056916,6.316061294,6.414129854,6.542523624,6.922431349,7.463539741,8.579494054,10.73284387,15.30490796,24.99570204,42.77609293,70.37221114,98.72922866,100
57,,5.66910811,5.668726635,5.662388272,5.674176285,5.811339801,5.835284727,5.846712226,5.892707277,5.943198291,5.89063641,5.876344701,5.895008953,5.906297868,6.068747762,6.069686779,6.059764502,6.061470383,6.136524649,6.22069632,6.242465858,6.250531341,6.329747463,6.371622579,6.563617405,6.800593928,7.746460452,8.848168244,11.49354409,16.53293224,26.93784128,45.92477302,74.20974616,100,100,100,100,100,100,100,100
58,,5.66567483,5.713740749,5.625347415,5.730743659,5.881946034,5.928716892,5.845613912,6.001960197,5.940438951,5.979908955,6.00994184,6.053840872,6.05315226,6.033182504,6.105788619,6.137178607,6.149080644,6.283011259,6.229877165,6.177462425,6.342521444,6.421323393,6.500438697,6.662495867,7.07571018,7.71746831,9.035837894,11.81298979,17.22720097,28.17191049,48.13164176,78.10564329,100,100,100,100,100,100,100,100
59,,5.563439384,5.841270959,5.848783093,5.858642769,5.920718482,5.938404415,5.963225757,6.000801099,5.940432593,6.062886244,6.062057268,6.100204823,6.095744494,6.103499766,6.150911727,6.224482011,6.198214694,6.236565703,6.238709791,6.260522367,6.33222481,6.335545892,6.562796325,6.745918212,7.088387884,7.798784365,9.247319401,12.17644516,17.92563134,29.42163221,51.454757,82.78810941,100,100,100,100,100,100,100,100
60,,5.694972152,5.718645435,5.764204514,5.826657511,5.877673508,5.980128058,5.838453909,5.947966735,5.924939484,5.921332806,5.96027568,5.972991531,6.043511688,6.008130879,6.027440808,6.011585119,6.187533379,6.093563236,6.148241398,6.118104829,6.200789654,6.221866178,6.188855828,6.251519544,6.154599324,6.321485793,6.171155362,6.361813208,6.345006485,6.506955571,6.972254012,7.429895198,8.552136808,10.47826861,14.94098028,23.87788968,40.60730907,63.7223294,92.72968643,100
61,,5.671778439,5.800666311,5.753159889,5.86994227,5.959000182,6.048131315,5.94623738,6.023792336,5.941252766,5.989979909,6.01685032,6.110584312,6.036938571,6.074921798,6.110729636,6.166824707,6.268758326,6.290120957,6.325191555,6.275272755,6.420386053,6.526937623,6.668599476,6.974517433,7.693716217,9.016694757,11.41233147,16.84471171,26.74426969,46.05445291,75.26120176,100,100,100,100,100,100,100,100,100
62,,5.817502098,5.84540431,5.832115546,5.84758417,5.96724859,6.033417258,6.014779453,6.086169877,6.122355557,6.166170748,6.141865306,6.047041385,6.161240911,6.117138425,6.190702561,6.217644516,6.141638936,6.170054863,6.290023143,6.330968185,6.384257384,6.518981133,6.804188602,7.161949086,7.71660475,9.078405941,11.80743114,17.39615691,28.23705477,48.66061392,79.05994252,100,100,100,100,100,100,100,100,100
63,,5.736629282,5.861929327,5.792070395,5.961795224,5.970378424,6.071148658,5.962135827,6.05794907,6.027313649,6.031795987,6.027783158,6.002708476,6.012156354,6.030975814,6.133923349,6.197862563,6.189466189,6.197745186,6.277343622,6.208133059,6.320177877,6.483863584,6.663027977,6.913275936,7.532087962,8.959628149,11.56300069,16.94219374,27.30795249,47.29439935,76.62904731,100,100,100,100,100,100,100,100,100
