ID,Page 1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
Background,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,5.017547875,5.179007401,5.098611429,5.216623614,5.195900409,5.202771593,5.21357181,5.326508389,5.341465494,5.315044306,5.339945576,5.287759721,5.28409029,5.365962208,5.333740241,5.418173495,5.414605231,5.385235806,5.5517408,5.539846588,5.621118486,5.772253229,6.101065588,6.505977428,7.722489255,9.711604486,13.95660569,21.86546031,36.09633529,55.26136944,75.87273976,89.88337021,100,100,100,100,100,100,100,100
2,,5.544619923,5.444778049,5.408342325,5.441601963,5.542781015,5.503674881,5.550880035,5.580987259,5.626408281,5.571374075,5.602408578,5.554501956,5.58772666,5.58284014,5.669196143,5.587090867,5.654383154,5.73853666,5.681051229,5.778082958,5.830589644,6.023557582,6.289565372,6.909754623,7.998779278,10.251723,14.79010042,23.29836474,38.16488463,57.75844968,78.65709708,94.2682754,100,100,100,100,100,100,100,100
3,,5.077693853,5.244634819,5.231119685,5.290655023,5.301101584,5.357207834,5.330993617,5.358498982,5.396066987,5.483740338,5.376471486,5.40749218,5.408124339,5.444164696,5.443198291,5.391012436,5.46781618,5.588269974,5.552045981,5.675338877,5.803986964,5.905241474,6.15229891,6.692734162,7.720492866,9.849816011,14.02943084,22.16885198,36.42469379,55.68274586,76.65445945,92.4571603,100,100,100,100,100,100,100,100
4,,5.173825691,5.150555683,5.250746812,5.188184822,5.273009333,5.192645151,5.285725185,5.352864881,5.292235701,5.417970041,5.352864881,5.348069189,5.278531646,5.423492354,5.371762593,5.364250459,5.463543654,5.485618372,5.423928326,5.511449716,5.477988861,5.506370642,5.506000065,5.387324839,5.501313366,5.535428179,5.581654841,5.602705933,5.570356807,5.783474479,6.110299253,6.357162839,7.163824674,8.755744141,11.62944555,17.35815468,27.25135648,41.13984894,56.80432484,68.94167784
5,,4.848172732,4.968719005,4.958855137,4.961725287,5.021199141,5.02225274,5.016948414,5.088649048,5.014877546,5.090082726,5.121563541,5.050329341,5.192835889,5.167056945,5.154824576,5.15719727,5.216550952,5.257546858,5.285979502,5.303018743,5.33396717,5.42582208,5.62800412,5.933928435,6.665845027,7.770402584,10.13850106,14.69911752,23.56016456,38.76678492,59.15953307,76.70699408,93.0698291,100,100,100,100,100,100,100
6,,5.012080059,5.054703593,5.08227156,5.046158541,5.142181386,5.121984142,5.165992727,5.161892353,5.227036639,5.264553292,5.281583451,5.248817426,5.302744863,5.284580758,5.342565042,5.327026271,5.347371633,5.430140928,5.451939531,5.498779278,5.534229256,5.615672189,5.88413316,6.163246103,6.908369574,8.360636083,11.12494596,16.12179243,26.86408026,42.9699143,64.95144361,81.97013046,97.65386669,100,100,100,100,100,100,100
7,,5.106050202,5.13073712,5.18219859,5.204382861,5.302510109,5.197457612,5.253490501,5.261528736,5.282782374,5.242295661,5.282673381,5.290185514,5.284903545,5.345704879,5.368668868,5.383382925,5.41248406,5.44866974,5.497825589,5.560006104,5.528997591,5.697082984,5.856616058,6.22069632,6.804978801,8.101421632,10.50926986,15.3168888,24.78611938,39.84185114,60.52719921,77.59833895,93.95045178,100,100,100,100,100,100,100
8,,4.967956054,4.958419165,5.026626993,5.039164823,5.038311044,5.105160093,5.066910811,5.031454393,5.040563567,5.155201859,5.158464942,5.167416902,5.257426635,5.215533684,5.225275983,5.266324429,5.25101091,5.370739736,5.356386194,5.300888838,5.324811756,5.485945351,5.399463587,5.401439434,5.414918237,5.496389446,5.53202375,5.464255741,5.518633347,5.540768837,5.750108085,5.792731619,6.139358467,6.598118445,7.470817121,9.440960301,13.08573027,19.93373225,30.91508354,44.8403965
9,,5.043615371,5.096106406,5.169654892,5.13336972,5.25444419,5.212577249,5.240820063,5.28013021,5.265653702,5.292533056,5.323403231,5.28017645,5.35418733,5.291218433,5.400050472,5.382728967,5.457389181,5.42948697,5.450163586,5.571068894,5.609451203,5.608780477,5.751792935,6.042245692,6.576943618,7.522087434,9.424684011,13.00613631,20.54067801,33.7214847,53.68922067,72.1623124,89.30769818,100,100,100,100,100,100,100
10,,5.143434806,5.149701904,5.217161313,5.246923672,5.218890669,5.313281183,5.227623525,5.285289213,5.373900533,5.383500302,5.395942274,5.38283796,5.451696392,5.418478676,5.410213372,5.393046972,5.45335644,5.443874048,5.487471253,5.557444768,5.586654895,5.551559145,5.874069472,6.054970626,6.473385723,7.445966714,9.329256995,12.64765829,19.6562025,32.64679473,52.12263894,71.16248315,86.59354074,100,100,100,100,100,100,100
11,,5.096818494,5.08649958,5.107429383,5.147086072,5.19874876,5.207552042,5.16812899,5.176296199,5.267196373,5.276217641,5.259902225,5.244271509,5.260656792,5.246865543,5.306433858,5.198279252,5.354085603,5.333028153,5.438751376,5.336270695,5.414227948,5.574992643,5.711560889,5.977317913,6.524640386,7.572289616,9.420266161,13.16461215,21.02464332,34.84346787,55.07198989,74.65112594,92.09735256,100,100,100,100,100,100,100
12,,4.913405051,5.027143452,5.049327723,5.058248382,5.097687084,5.115943135,5.068334986,5.09854785,5.108997968,5.157901532,5.206495648,5.18283578,5.206282902,5.246923672,5.212227563,5.214923323,5.287251087,5.285071227,5.328668432,5.343709468,5.301638165,5.371502687,5.398031586,5.385965221,5.427252613,5.420985515,5.452964065,5.346899991,5.381966016,5.485836358,5.754411911,5.634922032,5.769537906,6.064443936,6.438188245,7.451489026,9.304697236,12.80746929,19.94201572,29.96531507
13,,5.157930877,5.110791398,5.202309199,5.178403398,5.226684508,5.210411013,5.255683986,5.267649113,5.29159404,5.298477368,5.339335215,5.330957286,5.313736389,5.403923916,5.297169451,5.284199283,5.38643473,5.420309758,5.472139569,5.517335339,5.536863254,5.793146352,6.175707637,6.682395197,7.916634877,10.19567152,15.0374391,23.98594263,39.72610056,59.0420604,79.59105821,95.31681544,100,100,100,100,100,100,100,100
14,,5.332519519,5.277124645,5.299927813,5.323168477,5.44004476,5.431194527,5.396998668,5.469977874,5.444800488,5.469596399,5.471630935,5.405508507,5.505658554,5.519645991,5.539678907,5.533836881,5.531268279,5.546044099,5.702078497,5.697528038,5.803441999,5.916431423,6.317117688,6.871900511,8.064011597,10.31885487,15.22382442,24.0749218,39.8782548,59.37612399,80.38332843,94.76484757,100,100,100,100,100,100,100,100
15,,5.274662394,5.248696625,5.270656901,5.31268279,5.369649805,5.349609623,5.371480888,5.419895585,5.382075009,5.451696392,5.447979451,5.37867806,5.44736909,5.535755158,5.550142236,5.499468869,5.571421026,5.544365606,5.557640955,5.666001809,5.757127235,5.900781145,6.281090257,6.843319189,8.032959487,10.45204852,15.12103674,24.05467425,39.73056927,59.27824826,80.7056026,95.35609275,100,100,100,100,100,100,100,100
16,,5.159583937,5.067114265,5.031369028,5.069751337,5.124170291,5.165723877,5.081489046,5.213906055,5.157658394,5.136404756,5.152971695,5.233140248,5.170192591,5.207395539,5.167358772,5.222654561,5.283436332,5.291610808,5.244118919,5.337875136,5.366089367,5.397217772,5.296079521,5.296079521,5.404636563,5.467416539,5.515729508,5.403001668,5.52000986,5.542381933,5.610507597,5.866483558,6.152819104,6.807588222,7.780436547,10.04081788,14.42359045,22.50506189,35.19289947,49.86507503
17,,5.247196155,5.326102904,5.298477368,5.334045421,5.402045883,5.373246575,5.404207002,5.400285226,5.41707015,5.474809898,5.505346107,5.50464727,5.456829684,5.46812136,5.518316276,5.516572388,5.621614405,5.67858631,5.742087317,5.98611429,6.176724905,6.813807235,7.7783451,9.944774078,13.77594034,21.86051074,36.04549732,55.0541441,74.47124946,89.55323764,100,100,100,100,100,100,100,100,100,100
18,,5.19531548,5.074915929,5.048701712,5.104549732,5.125832434,5.183959247,5.160505837,5.15100982,5.218483762,5.141351362,5.182617794,5.239830742,5.23323415,5.288370082,5.216582742,5.254771169,5.356243665,5.334045421,5.502948261,5.544038627,5.830980901,6.38252188,7.461426953,9.403313555,13.42946517,21.33211261,35.37252554,54.42540979,74.25040055,90.05231665,100,100,100,100,100,100,100,100,100,100
19,,4.992751965,5.145342184,5.121741563,5.145124198,5.17478312,5.133745327,5.268940261,5.230138748,5.277626166,5.301202193,5.277078406,5.257591363,5.308068753,5.317565677,5.269644523,5.31789629,5.410213372,5.479749517,5.541268922,5.722031484,5.880240154,6.412349635,7.385843442,9.465171283,13.25634463,20.96396328,35.46131293,54.1830261,74.78817208,91.46347484,100,100,100,100,100,100,100,100,100,100
20,,5.056076905,5.037003128,5.010045523,5.054659996,5.148800895,5.167467765,5.145596501,5.195558237,5.19874876,5.177195392,5.166486828,5.20802155,5.197809743,5.208960567,5.285152972,5.265452484,5.277714199,5.299076829,5.355564554,5.288522672,5.342510545,5.417187528,5.499569478,5.427227181,5.490078701,5.578262433,5.510384938,5.508154773,5.628385595,5.559406642,5.879708044,6.204318303,6.747539483,7.954880246,10.09166312,14.53280145,22.50465945,34.24246586,47.86984054,61.04498868
21,,4.952569874,4.931334401,4.946320941,4.95370682,4.966811627,4.936402577,5.070338222,5.066503904,5.04882887,5.057348491,5.028356349,5.10472971,5.10109102,5.050149362,5.080382347,5.065559298,5.153323826,5.165061535,5.270231409,5.222893918,5.37046362,5.434500649,5.90136803,6.34643066,7.288689795,9.256449662,13.34523537,20.76925816,34.94985064,53.58545933,73.98184176,89.3540856,100,100,100,100,100,100,100,100
22,,5.081559472,4.987220569,5.073079816,5.025558862,5.078609394,5.098802167,5.017929351,5.077725643,5.056458381,5.083325159,5.148298619,5.118708254,5.119988732,5.161037178,5.160819191,5.157666778,5.236285954,5.223515327,5.268235998,5.350957504,5.324254215,5.501996389,5.909056229,6.342056408,7.260712127,9.233488467,13.03413913,20.72284167,34.46936751,52.41384263,73.41908904,90.38059522,100,100,100,100,100,100,100,100
23,,5.014114595,5.022834036,5.089588065,5.158598459,5.174803834,5.100437062,5.150272021,5.125023591,5.216652679,5.274339607,5.212951388,5.25205361,5.228914673,5.361316032,5.297110763,5.345344363,5.406462196,5.391666394,5.410722006,5.483740338,5.530174716,5.735748954,5.983265939,6.516256308,7.506499756,9.468659059,13.49507897,20.80758373,34.85262328,53.4819998,74.96786069,91.35261692,100,100,100,100,100,100,100,100
24,,4.986648356,4.922283027,5.021635113,5.010626819,5.150197327,5.028610666,5.100277206,5.101795283,5.109776925,5.190247305,5.118580207,5.208013166,5.202910312,5.235018281,5.186105571,5.148863496,5.316039775,5.22532489,5.25662405,5.32473106,5.318150607,5.397522952,5.353780423,5.337253728,5.401257779,5.418173495,5.413791976,5.352210923,5.382913417,5.39766101,5.563221398,5.535755158,5.532812347,5.636987869,5.512677704,5.718494521,5.741860947,6.081810156,6.369585248,7.089341573
25,,5.340276188,5.38115276,5.323567559,5.425563221,5.468356603,5.453683419,5.515482458,5.474746319,5.564965286,5.558098726,5.574216068,5.611280905,5.591477836,5.579938201,5.557226782,5.67377385,5.685606928,5.754068164,5.793305649,5.809109636,6.096248525,6.386511025,7.122475449,8.372930495,11.06529771,16.21538109,26.29292962,42.23353933,63.69366424,82.13713501,99.85170138,100,100,100,100,100,100,100,100,100
26,,5.230792706,5.046768902,5.158723172,5.180844841,5.264362554,5.227195937,5.203795975,5.258462399,5.245816974,5.314130441,5.289635309,5.270248177,5.285343709,5.322128852,5.370848729,5.310609128,5.416407808,5.415325144,5.514610513,5.713282979,5.78070438,6.08486196,6.654023477,7.97379263,10.39485262,15.12557481,24.27323039,39.64312963,60.05147377,79.12127108,96.87509103,100,100,100,100,100,100,100,100,100
27,,5.061417563,5.026791321,5.067848151,5.057309365,5.143598295,5.037112121,5.03852903,5.144755298,5.094987411,5.254385502,5.133487097,5.126922364,5.153276875,5.21248188,5.221278257,5.221519916,5.32023405,5.326517637,5.370085778,5.440858574,5.683658677,5.977569238,6.707459119,7.893593754,10.3587396,15.45510033,25.27406293,41.41908904,62.54296686,80.30090791,98.81859957,100,100,100,100,100,100,100,100,100
28,,5.033569848,4.984706299,5.006891992,4.984715546,5.041471842,5.088985529,5.015967476,5.024414435,5.058365759,5.059891661,5.10194934,5.124415525,5.084496834,5.216296635,5.252155337,5.090644459,5.225997014,5.218694482,5.197121131,5.336169716,5.2823682,5.275161247,5.371379161,5.300316625,5.396135108,5.415099892,5.427399334,5.389050562,5.47961649,5.495536736,5.500877394,5.522646932,5.60654612,5.690525237,5.536691216,5.639080535,5.721152274,5.778591592,5.753825026,5.792207335
29,,5.200656138,5.154732351,5.226684508,5.222224179,5.305343927,5.336515929,5.2761338,5.298740233,5.292032247,5.359295469,5.350752094,5.407887119,5.425218077,5.46589902,5.473847126,5.421625849,5.502403296,5.510904751,5.533684291,5.60111743,5.658917263,5.892144147,6.211008797,6.672116317,7.699034867,9.779812314,13.89954477,21.83413443,35.89450147,54.6557819,75.12245365,90.80504056,100,100,100,100,100,100,100,100
30,,5.301365682,5.386870702,5.397552017,5.476081483,5.579669434,5.500608117,5.467307546,5.469310292,5.485713741,5.561506574,5.532267382,5.514991989,5.517967498,5.540316097,5.647364004,5.477334903,5.600413167,5.637227654,5.67165128,5.717860685,5.854299816,5.930323491,6.317998016,6.876889038,8.201215635,10.80043743,15.67019385,24.8267556,40.47933674,59.09552148,77.12520027,90.78110933,100,100,100,100,100,100,100,100
31,,4.972152285,5.078341206,5.135859791,5.117706399,5.146772717,5.216237947,5.124214307,5.203603904,5.17378936,5.166704814,5.280711506,5.226977951,5.200039908,5.202277409,5.32984919,5.21950103,5.352587445,5.360167413,5.39121589,5.43744346,5.608671484,5.808170619,6.046336563,6.619598453,7.825970855,10.24795911,14.89188983,23.71079067,39.89837491,59.47555916,81.3790341,96.75153376,100,100,100,100,100,100,100,100
32,,4.927646805,5.03416931,5.003840187,4.973854253,5.061199577,5.142375152,5.054224024,5.062507493,5.094769425,5.108829524,5.144579232,5.078965438,5.096949286,5.217495559,5.223061468,5.097058279,5.231337671,5.258089401,5.226691844,5.280711506,5.327041921,5.296787976,5.262938379,5.24843595,5.346862999,5.435850485,5.51488795,5.400167849,5.59188656,5.691309987,6.109930353,6.665492896,7.950185162,10.38966456,14.97159741,23.55962463,35.57822156,49.54463557,62.23029679,73.0655375
33,,5.592431525,5.581859203,5.582689227,5.622010552,5.556162004,5.638005137,5.702950441,5.699244678,5.644728355,5.627272958,5.644077445,5.650129702,5.587971196,5.698975402,5.747666641,5.660552159,5.718369319,5.771398053,5.73853666,5.808092368,5.785712469,5.873549659,6.024890157,6.211947814,6.749065385,7.607209301,9.516506992,13.01658147,20.91248951,35.6544213,54.92430435,71.91481651,85.81474374,96.58550041,100,100,100,100,100,100
