ID,Page 1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
Background,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,3.264006511,3.233738871,3.25818265,3.357336949,3.458566306,3.390202534,3.457811739,3.532346192,3.560801753,3.594908182,3.615080273,3.651992574,3.641718166,3.654644737,3.748160743,3.761893863,3.752295211,3.799080297,3.867105657,3.919565881,3.939065639,3.977591036,4.010423086,4.096611407,4.173437858,4.43437349,4.595878677,4.977086035,6.020665075,7.975890745,11.52605478,18.69862342,33.26537982,56.77210651,85.23264559,100,100,100,100,100
2,,3.037359172,3.141245723,3.145471298,3.236874516,3.299822174,3.288553973,3.345364485,3.323313242,3.490325193,3.512830294,3.479601958,3.531853208,3.540856031,3.561573088,3.555250375,3.612013937,3.671606775,3.712193048,3.750198074,3.80483711,3.830123489,3.887529271,3.849755856,3.869586226,3.982604715,4.187729567,4.443427176,4.898146029,5.84634165,7.579977816,10.87142479,17.59853513,31.47674634,54.98189458,82.72056623,100,100,100,100,100
3,,3.094529641,3.101548791,3.132241223,3.185538807,3.256057287,3.201247425,3.362543461,3.401453967,3.455229443,3.427074591,3.541292003,3.518076491,3.597799926,3.609848609,3.572464005,3.656413778,3.701361868,3.654535744,3.758297093,3.833284286,3.793501837,3.830205234,3.97964828,3.913023575,4.04475055,4.258376856,4.402736451,4.870965896,5.734086112,7.285211927,10.40174825,16.95105669,29.76522905,52.48405977,81.50759136,100,100,100,100,100
4,,2.839958292,2.889041479,2.964827955,3.00612904,2.994678416,3.094420648,3.122649838,3.181404339,3.216983291,3.244395034,3.185496887,3.274458941,3.296584522,3.33900097,3.371589881,3.406635327,3.441926706,3.509956512,3.539279266,3.443743256,3.523660287,3.554882594,3.59251872,3.597314412,3.56873309,3.728835443,3.685867603,3.754673075,3.834592203,3.78617024,3.959614455,4.057139168,4.281681544,4.652475776,5.354172798,6.71091783,9.342336156,14.42628621,24.72607121,43.86409298
5,,3.124150095,2.972743572,3.000534066,3.069479413,3.093708001,3.092813001,3.084802014,3.193427176,3.198726962,3.2059205,3.182904809,3.245157985,3.2704153,3.284328398,3.254545917,3.265014531,3.255101502,3.244537564,3.294095848,3.303469248,3.396658274,3.350499733,3.414751114,3.501006509,3.451082119,3.606578818,3.686884871,3.880496427,4.465807075,5.326543069,7.127489128,10.31121469,16.85053788,28.97535668,47.58793011,67.34597058,82.61091402,96.31403067,100,100
6,,2.994735637,3.007008251,3.056734217,3.17082475,3.150049005,3.230443929,3.229699143,3.308046954,3.38882531,3.301670863,3.384323898,3.388701784,3.389028763,3.433984189,3.540194807,3.581190712,3.554413085,3.549757127,3.691861659,3.663364178,3.667353323,3.762366166,3.649150207,3.777752346,3.765599625,3.968966964,4.052185855,4.264427112,4.616441009,5.393955247,6.599635963,9.279774166,14.5147631,25.13486432,44.54097592,71.78595114,95.38211134,100,100,100
7,,3.163312616,3.142137789,3.213448285,3.347829404,3.329823758,3.320261438,3.391208624,3.459455018,3.514915694,3.49574019,3.61606121,3.515796022,3.641674569,3.637954274,3.698786908,3.720040545,3.740531232,3.739986267,3.78393225,3.830777447,3.849960218,3.811234161,3.866000356,3.874148282,4.043053917,4.123532682,4.253452354,4.33181833,4.65390631,5.292373759,6.414689352,8.788687978,13.3005773,22.06373783,39.49604537,66.09709824,93.20304476,100,100,100
8,,3.152866055,3.161058976,3.203690336,3.271534295,3.316548409,3.329804685,3.363557934,3.435241801,3.499983651,3.479274978,3.513644109,3.523715063,3.621347372,3.620660716,3.703780769,3.757240699,3.647923501,3.683200907,3.763813816,3.760331629,3.828793774,3.820968076,3.797098606,3.808929302,3.863775082,4.061119319,3.928587778,3.955011317,4.024349039,4.012614125,4.161839534,4.309852046,4.436384551,4.878690776,5.631494621,6.906124317,9.193560693,13.94496579,23.33702093,40.76117088
9,,3.289962498,3.383974212,3.426195381,3.48353933,3.464815239,3.529738744,3.630502785,3.557749948,3.612464441,3.707942321,3.666197997,3.717002365,3.769868518,3.799699906,3.850970219,3.869077592,3.835507744,3.847126399,3.837535014,3.967345693,3.931269006,4.003028329,4.058492917,4.035604384,4.16614895,4.209494633,4.495198858,4.926811191,5.692835889,7.300620338,10.04119936,15.46724886,27.13570552,47.41577565,73.79826399,98.65368476,100,100,100,100
