ID,Page 1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
Background,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,5.006954593,4.877764335,4.889906157,4.900325889,4.971389334,4.944862111,4.949924976,4.979654637,5.016594186,5.131139555,5.060723971,5.044836093,5.08299818,5.072353195,5.127618243,5.137167708,5.139136848,5.273283213,5.280435391,5.483036076,5.762678612,6.336213474,7.516784924,9.57067652,13.88183648,22.01517824,35.74527606,54.33198545,71.81874825,86.72032756,98.54784975,100,100,100,100,100,100,100,100,100
2,,5.090511432,5.008138145,4.983393098,5.050736248,5.167794744,5.160601205,5.147478447,5.187011051,5.195805949,5.324853677,5.243469432,5.274567025,5.31122955,5.393846254,5.271839475,5.4056175,5.516136416,5.470032371,5.560823551,5.564311328,6.038103958,6.49064295,7.631799802,9.711553623,13.81211449,21.99991281,35.69597489,55.68932631,74.73563745,92.69957529,100,100,100,100,100,100,100,100,100,100
3,,4.682406935,4.624657406,4.595763078,4.635792579,4.664072633,4.691437146,4.721250368,4.747199089,4.841306172,4.864358195,4.790896904,4.839494163,4.959945068,4.908391372,5.000254317,4.97347011,5.0374391,5.044327459,5.13557641,5.311665522,5.615625238,6.189998298,7.191983927,9.189796801,13.0844939,20.75823467,34.62435558,53.89911607,73.10379405,91.38255216,100,100,100,100,100,100,100,100,100,100
4,,4.610386308,4.704708582,4.684805829,4.64820325,4.724193179,4.716258488,4.736273238,4.810347964,4.876274764,4.874036774,4.884158592,4.903310621,4.913522428,4.921339742,4.983705544,5.020079486,4.97033294,5.08481473,5.079292417,5.092240787,5.133025973,5.152317736,5.157079893,5.165178912,5.291359285,5.21248188,5.234512093,5.258258946,5.203733374,5.312369785,5.34787102,5.355102871,5.318756479,5.457643498,5.385112281,5.421966452,5.4180972,5.58518349,5.784368222,6.220492866
5,,5.077693853,4.925176296,5.012080059,5.083543145,4.954931389,5.098897536,5.053597314,5.01998345,5.145694315,5.1173991,5.118580207,5.18947597,5.119619832,5.146766359,5.13557641,5.204140281,5.241057866,5.33232389,5.384145876,5.549706264,5.8211134,6.266226335,7.218127718,9.101184922,12.78167481,19.78419383,32.01626176,48.91116706,64.33552409,78.6842028,88.93122289,98.15952721,100,100,100,100,100,100,100,100
6,,4.867017624,4.651045243,4.612039368,4.663048099,4.661086224,4.761519094,4.766536965,4.765392538,4.846734863,4.948735555,5.020981155,4.858574299,4.941507083,4.964236667,5.096818494,5.055422947,5.222811064,5.156837313,5.119728825,5.41225769,5.566898095,6.150794349,7.226907524,9.053082322,12.7971967,20.16759492,33.61644688,53.08363034,73.40434647,92.62938379,100,100,100,100,100,100,100,100,100,100
7,,4.866407263,4.73611429,4.754914677,4.769098301,4.878661432,4.840352483,4.879944196,4.921034562,4.961979604,4.953180234,5.034420832,5.05912871,5.036650997,5.089901071,5.152502186,5.060000654,5.232318608,5.163856463,5.310241347,5.465114061,5.747361461,6.226316726,7.141113255,9.009975586,12.83828707,19.88321762,32.94632639,51.25693258,69.75051499,87.1243356,99.77021708,100,100,100,100,100,100,100,100,100
8,,4.508713991,4.442613362,4.452455431,4.488734734,4.521121029,4.547697159,4.501193473,4.563319491,4.633728978,4.759695837,4.694310928,4.690826785,4.710787039,4.72152285,4.766801063,4.757661301,4.892696378,4.993667506,4.828564889,4.91586997,4.979999782,5.045068611,5.083797462,5.027612961,5.056534676,5.016462137,5.099946593,5.095902953,5.212154901,5.192899468,5.171064535,5.257426635,5.410522186,5.488343197,5.929219937,6.45561532,7.524935785,10.09384298,14.6380887,23.87515577
9,,4.941176471,4.855420768,4.901808194,4.910353246,4.968134076,4.93073494,5.022697795,4.976780855,5.012697686,5.165396898,5.131507337,5.100546055,5.137125787,5.210040436,5.257400626,5.274128328,5.258926528,5.344125623,5.342535697,5.573001704,5.794766155,6.114099336,6.938386249,8.530810508,11.70693959,17.6989395,29.33370894,47.38372332,67.53643091,85.87197681,99.97365811,100,100,100,100,100,100,100,100,100
10,,4.541084916,4.514867142,4.531107864,4.58642601,4.59306096,4.59011724,4.638895247,4.595665264,4.685223985,4.760001017,4.728888263,4.764144073,4.74446588,4.829363053,4.801896814,4.692867305,4.929536017,4.947444407,4.982782737,5.124534426,5.333137146,5.854651948,6.65348842,8.073853666,11.33806363,17.57351034,29.14574909,47.05024033,66.67286564,85.18743165,99.23998333,100,100,100,100,100,100,100,100,100
11,,4.647999797,4.54852369,4.494720965,4.60863152,4.591846596,4.632991179,4.587529564,4.638273148,4.646917133,4.716236689,4.749726609,4.764057374,4.740164289,4.828281507,4.795910582,4.880707147,4.903159707,4.972101422,5.003760259,5.169756619,5.426718547,5.82141858,6.69121982,8.151696476,11.17066042,17.2979542,28.4613624,46.89825167,67.39698693,86.53496957,100,100,100,100,100,100,100,100,100,100
