ID,Page 1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
Background,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,3.172248926,3.208463671,3.330574972,3.336639455,3.379546371,3.482578305,3.459002278,3.503344269,3.562218662,3.5538262,3.543907836,3.576932719,3.584344244,3.579883914,3.724091452,3.702957707,3.777429559,3.758678569,3.77571781,3.720861626,3.752310861,3.91154127,3.936391677,4.127892402,4.373998627,4.937819486,5.982808169,8.24117974,12.493019,21.73059107,38.17149233,61.90763205,85.08703092,100,100,100,100,100,100,100
2,,2.999051761,2.99937874,3.113896861,3.175529615,3.18486305,3.27752891,3.271534295,3.224667299,3.321889067,3.419851987,3.393301289,3.412269427,3.515678645,3.483752076,3.463361998,3.488619313,3.473070761,3.499148038,3.596903592,3.543551792,3.600158139,3.620253808,3.762983793,3.935737719,4.215170161,4.746494827,5.878831628,8.172187163,12.40091173,21.66276388,38.38091605,61.64568551,84.78252959,100,100,100,100,100,100,100
3,,2.861418737,2.96431932,2.984156049,2.994296941,3.039052197,2.999454197,3.151968959,3.168383307,3.135156786,3.179026474,3.177582317,3.194887054,3.196459907,3.172468029,3.290901515,3.252519206,3.305867094,3.279163806,3.302597304,3.266084644,3.361093015,3.471318488,3.557793545,3.668386241,4.018717734,4.619923196,5.857938506,8.406547294,13.28250172,23.29699779,41.05146399,62.91376892,82.37010758,99.28605729,100,100,100,100,100,100
4,,2.856847935,2.915592177,2.972021493,2.939904885,3.00612904,3.015087358,3.077032629,3.083746599,3.112622481,3.163899502,3.090605892,3.1809611,3.163195239,3.115422763,3.228392878,3.241874571,3.229245005,3.256711245,3.31222502,3.291787178,3.252104473,3.349355306,3.319752804,3.341420615,3.357086544,3.313555293,3.349832151,3.43151927,3.411917296,3.463688978,3.589030943,3.528699677,3.675612268,3.622491798,3.735995446,3.766562397,3.838311589,3.908489466,4.128387063,4.495089865
5,,3.15273191,3.234531167,3.253350627,3.260217187,3.302521847,3.412462261,3.449830097,3.432734962,3.500964588,3.52214129,3.526563414,3.557858941,3.634699016,3.581292439,3.592845699,3.631429225,3.663925912,3.680348923,3.666524976,3.761348898,3.814210509,3.796335655,3.899770025,4.071869993,4.3858498,4.844453346,5.927476049,7.918451427,12.01847515,20.36131184,36.38032525,59.58317439,83.91546502,100,100,100,100,100,100,100
6,,2.909081661,2.919152616,3.041224791,3.024992098,3.096564177,3.187800412,3.232623789,3.175656774,3.219217648,3.322166504,3.3533608,3.355240929,3.298296272,3.322804608,3.316700999,3.35487203,3.432575664,3.448974921,3.465037766,3.434453698,3.494188856,3.530116027,3.639403881,3.744970881,3.949034867,4.450469802,5.239744666,7.047706242,10.34968592,17.25871672,31.03423471,52.50007336,76.18491755,95.97255724,100,100,100,100,100,100
7,,2.933089189,2.97774726,3.026844979,3.172350652,3.118399111,3.183127337,3.253768433,3.226629173,3.192314539,3.319273235,3.349355306,3.325144325,3.360363601,3.387909768,3.410860902,3.411372331,3.497485196,3.441672389,3.549248493,3.514356196,3.478235353,3.584998202,3.655826892,3.81715332,3.995029919,4.42254139,5.262618666,7.018169135,10.47144509,17.78095674,30.98074429,53.10282038,75.96475166,95.798174,100,100,100,100,100,100
8,,2.880316449,2.883628159,2.894049568,2.996108949,3.028661529,3.074565754,3.045809764,3.094148165,3.087790239,3.149970754,3.214440121,3.211312022,3.24461302,3.222908878,3.230552922,3.29594873,3.33964502,3.272551563,3.352814018,3.317428737,3.327665697,3.441741748,3.293332897,3.358307266,3.378456441,3.39724516,3.420720578,3.384756237,3.437270748,3.481874043,3.63431754,3.61279142,3.70031281,3.795529107,3.905437661,4.072251469,4.442155591,5.265888457,6.575582044,9.410892762
9,,3.152186945,3.262496259,3.361969431,3.393715463,3.435854887,3.527682409,3.477734544,3.556878004,3.52272127,3.676552333,3.593717643,3.60483493,3.639159345,3.692937616,3.700694285,3.663023575,3.753367255,3.776703288,3.757343404,3.787797869,3.877927825,3.822384985,3.884125335,4.010188332,4.162254266,4.511121746,5.218803475,6.633423798,9.180414459,14.61138541,25.71638173,44.57129778,69.9521884,92.93965057,100,100,100,100,100,100
