ID,Page 1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
23,,5.267032883,5.517335339,5.521962588,5.590670869,5.654993515,5.547199425,5.644203207,5.698939498,5.72714689,5.691849922,5.739935403,5.877070972,5.741664759,5.757933224,5.853646906,5.792229343,5.851973616,5.84560413,5.90054639,5.873292897,5.877121277,5.868837807,5.981100611,6.004806592,6.08658908,6.175803006,6.392222259,6.510210829,7.076930902,8.119090797,9.999949137,13.99339502,21.26872898,31.85244526,42.67442969,52.36661561,61.79049363,71.08016268,78.40554959,86.39505608
24,,5.179827573,5.35251275,5.375535428,5.380458279,5.412266074,5.457917378,5.421857459,5.514610513,5.612013937,5.617036698,5.585858408,5.707688004,5.523867653,5.549941018,5.652293842,5.631799802,5.580341685,5.61175962,5.671560453,5.660048066,5.65722368,5.609216449,5.73077999,5.672592254,5.697591618,5.762823936,5.87554507,5.927748531,5.930360172,5.998103522,6.154472165,6.548917881,7.222212441,8.463743474,11.15696084,15.91573205,23.80305689,33.43349791,42.8205212,52.7493197
25,,5.442893111,5.627431907,5.665166196,5.845019201,5.914162133,5.976151046,5.924860216,5.958648051,6.056509244,5.982091457,5.978900934,6.133936065,6.019332007,6.110768761,6.12464441,6.226033065,6.238523944,6.191054692,6.217237608,6.232438501,6.281935861,6.221220604,6.356908522,6.283338238,6.404592966,6.455888711,6.570433102,6.791136688,7.040160572,7.703170409,8.758795946,11.22682536,15.8736335,24.03944457,34.52538992,43.71847105,53.2729512,62.14155286,69.63349003,76.64712338
26,,5.262073701,5.67716996,5.732814527,5.64596526,5.82953325,5.717882484,5.832434141,5.8814374,5.958444597,5.940235498,5.979298594,6.135543712,5.915570658,5.968515551,5.920410737,6.075939066,6.010855704,6.135245797,6.085297932,6.023557582,6.111825155,6.015810694,6.152328636,6.122809695,6.216760275,6.320825423,6.470397498,6.634826174,6.997310597,7.924446043,9.393780859,12.70089774,18.68960215,28.75911454,39.43905488,49.05740327,58.4835584,67.88879694,75.8206629,83.26026609
27,,5.286233819,5.624373744,5.614781504,5.7032355,5.74760404,5.659952697,5.763129117,5.801153146,5.861905852,5.766587828,5.803412935,5.949165658,5.838101778,5.867093919,5.913842014,5.955244115,6.035451794,5.964097701,6.023498894,6.056844345,5.954902654,5.98720422,6.077668421,6.061939891,6.088131751,6.208242052,6.376091293,6.479743648,7.043945983,7.93698024,9.563181154,12.94892336,19.06603887,29.29415286,39.69845825,49.61509117,58.83890581,67.85038529,75.14857005,82.00910455
28,,4.911497673,5.34716818,5.438220035,5.52027815,5.426435166,5.483153453,5.499351492,5.561404847,5.611094483,5.660238804,5.622245306,5.703705008,5.633161376,5.633249409,5.660079856,5.721115943,5.738683381,5.689217321,5.796698965,5.7467824,5.816739147,5.720480151,5.826702391,5.851180939,5.869954986,5.890854396,5.905851835,6.026499835,6.143282216,6.190149211,6.328018107,6.738129753,7.346162649,8.612395412,11.58895785,16.81350932,25.64288802,35.90107459,44.83288437,53.45943825
29,,5.421149004,5.635919738,5.665197986,5.714789807,5.768825818,5.818010732,5.909107093,5.838991887,5.895759082,5.809109636,5.916140775,6.021327418,5.901426719,5.982735507,5.923637073,6.02916653,6.078867345,6.094314627,6.160270593,6.139794439,6.152946263,6.096566133,6.152764608,6.172165364,6.240431322,6.22916871,6.386977771,6.578672974,6.919144791,7.475394827,8.576509323,11.00393465,15.44935276,23.56766831,34.15752397,43.25365944,52.5526583,60.90802918,68.77709112,76.48475733
30,,5.153480329,5.403219654,5.478243178,5.538109407,5.590142672,5.564075176,5.715012334,5.757783835,5.806057832,5.807474741,5.821207861,5.865568017,5.75769847,5.765562735,5.811339801,5.749951582,5.798646307,5.912565805,5.837229834,5.897103329,5.940806733,5.961465101,6.001945525,6.014125495,6.070692869,6.115933353,6.405192427,6.481218687,6.807812619,7.641827159,9.116502632,12.06212965,17.62158799,26.40942499,36.78105847,45.91994562,54.80646474,63.39571926,70.80742024,78.30319677
31,,5.22964828,5.43725901,5.491286009,5.584475035,5.648017962,5.635483765,5.856310877,5.905241474,5.970473793,6.066478472,6.055651833,6.16515348,6.046932392,6.043183032,6.031421847,6.050906445,6.209658961,6.164317867,6.226219488,6.215970647,6.255283436,6.177570135,6.324292363,6.252129905,6.333829252,6.331622143,6.557920704,6.823012953,7.39808245,8.316820892,10.27716923,14.41890375,21.82236319,30.78616661,40.59557136,48.97829949,57.93075925,66.20202945,72.01014138,77.812047
32,,5.067902647,5.321227843,5.331502251,5.42183566,5.501967324,5.475171811,5.515046486,5.494392309,5.632511889,5.682968388,5.631778003,5.772081076,5.656192438,5.656010783,5.653365886,5.790681433,5.765403438,5.721428949,5.854276341,5.773823148,5.753632192,5.78611211,5.817502098,5.843696752,5.861644269,5.813890796,5.930309867,5.933688651,6.057526513,6.040501804,6.091401541,6.227206836,6.427971967,6.835714831,7.541008621,9.138628214,12.38856512,18.92586659,28.45175424,41.59009907
33,,5.197604334,5.367996745,5.369242898,5.346543287,5.343474714,5.424391547,5.443942168,5.513186338,5.506027314,5.592940159,5.549801633,5.688093855,5.464160372,5.558040037,5.558392169,5.640974289,5.573851422,5.572594797,5.632867933,5.701724269,5.574238076,5.599516071,5.738409501,5.60026449,5.733323161,5.738683381,5.987313213,6.043276934,6.549876461,7.26952519,8.67510608,11.44516401,16.80901154,25.35678863,35.06604613,43.3379619,52.60064597,60.58397174,67.72650111,75.56267643
34,,5.14737672,5.458370118,5.527707841,5.482566567,5.575428615,5.605656011,5.609089291,5.632339736,5.715375644,5.774340865,5.674423336,5.8237147,5.699912261,5.659189746,5.739899072,5.804749916,5.805076895,5.794899672,5.891038846,5.852069652,5.855598789,5.846036469,5.991044128,5.879428295,5.979574709,6.087293343,6.259368159,6.345900228,6.776313638,7.592780303,9.063968,12.13975084,17.63263211,26.69952443,36.16903182,44.75542331,53.75610997,61.87849459,67.90351938,74.45160165
35,,5.202563516,5.347700289,5.392773092,5.51216907,5.543820641,5.561913481,5.580341685,5.701709597,5.7607894,5.727884689,5.689834948,5.778918571,5.727255883,5.733831795,5.800335698,5.890077821,5.826199741,5.775031154,5.938576568,5.85881045,5.877870603,5.910124361,5.933470665,5.982808169,6.053635462,6.138352378,6.284428168,6.549281191,7.111562524,7.948776637,9.603265431,13.25530887,19.89140663,29.2932893,39.09641159,48.06578026,57.16663439,65.33264668,72.78518232,79.38071847
36,,5.069555708,5.288638271,5.423870197,5.405661097,5.404650187,5.523562473,5.508942877,5.594338903,5.551584297,5.615726965,5.664047201,5.732697149,5.717555505,5.688345377,5.732204166,5.730881717,5.781878151,5.848528776,5.849017847,5.779136557,5.847664098,5.745530378,5.852815835,5.801153146,5.862985721,5.900554774,5.948634318,5.91877114,5.964751659,6.000864678,6.16911356,6.441269115,6.91200994,7.885745139,9.983164213,14.07816434,21.34976948,32.73776197,44.69644083,57.90493629
37,,5.616337326,5.759693881,5.90545946,5.889566297,5.910523443,5.988403143,5.954539852,6.158071729,6.077014463,6.121684831,6.17016157,6.252275229,6.131074998,6.111136543,6.255846846,6.357378031,6.227333995,6.263828489,6.354125995,6.294581287,6.302521008,6.285445436,6.350452782,6.373810823,6.463416495,6.518888908,6.852699575,7.139887083,7.725206814,9.21248188,11.66493535,17.00182018,25.90077276,36.08535662,45.57127235,54.10025177,63.82126599,71.56612061,78.5310257,82.92689839
38,,5.178403398,5.548507341,5.538643473,5.761915661,5.620249896,5.602197299,5.804786247,5.685394182,5.793146352,5.851733171,5.856957569,5.967216578,5.853551537,5.943825001,5.886578516,6.029348185,5.902407656,6.008901096,6.10478253,6.001264319,6.005842026,6.043444615,6.084849138,6.104117393,6.191220976,6.24117471,6.38848296,6.60857339,7.085018184,7.919432364,9.404135195,12.49732967,18.83758951,28.26487314,38.92710002,48.10770522,57.30863552,65.9625718,73.8858273,81.54154269
39,,5.160092571,5.516327153,5.554487424,5.495028102,5.622480061,5.717352051,5.801245371,5.885404746,5.891508354,5.864518959,5.839525953,6.091115435,5.811398489,5.914803794,5.937721392,5.932489727,5.956867831,5.966160185,5.992911491,5.979438468,5.999495279,5.905476228,6.090689453,6.064850843,6.141307519,6.250917009,6.451717912,6.732757305,7.338826581,8.461127642,10.68131533,15.05431625,22.95708945,33.31701792,43.10734722,51.89464232,61.83847738,70.0062126,75.91023,83.52145527
40,,5.362783246,5.558670939,5.628583669,5.682694509,5.647086567,5.669925558,5.72741518,5.777535198,5.897611963,5.826148877,5.871789003,5.971400233,5.8856395,5.935432539,5.995078965,5.98720422,5.931283538,5.99080099,6.02553343,6.005624039,6.035530046,5.989870357,6.048131315,6.001373312,6.066709669,6.038464473,6.194617925,6.159958147,6.21734716,6.244500394,6.408789197,6.530047557,6.843480583,7.405489433,8.452684316,10.61989776,14.84504463,23.11324737,34.21330939,48.56244755
41,,5.389791714,5.648126955,5.732110264,5.784491747,5.818499803,5.792106726,5.861085679,5.852161876,5.922165116,5.99043768,5.94908573,6.118460873,6.017649602,5.998194349,5.998212515,6.078104394,6.043907836,6.084382391,6.108295458,6.096524213,6.064698253,5.996604868,6.156476782,6.181195016,6.301506535,6.349388004,6.631189441,6.897731855,7.641366035,8.89995168,11.575712,16.68563145,25.06948305,34.99313344,43.57420789,51.78574153,60.01506828,68.43499657,74.19394217,80.40154703
42,,5.572976272,5.894560159,5.981078813,6.026005733,6.027749621,6.117723354,5.981771338,6.137941558,6.151181003,6.218909743,6.146225027,6.305136841,6.178377966,6.102082856,6.274509804,6.33946964,6.319473055,6.328025374,6.301623912,6.35320276,6.334426897,6.264277283,6.417667173,6.359633348,6.449988556,6.458874692,6.765850309,6.997990895,7.440160358,8.588349737,10.63695517,14.77978688,22.28972523,32.59654056,41.89641032,50.58788316,59.41252766,67.62991786,75.00748279,82.52482316
43,,5.560769055,5.688653122,5.733401412,5.805447471,5.851739528,5.803006027,5.862516213,5.934233616,6.024261845,6.035815104,6.008621347,6.090985386,6.027749621,6.053050533,6.095543276,6.151579309,6.078867345,6.213270263,6.193942168,6.147656469,6.176499933,6.144299484,6.208590829,6.230640116,6.326676585,6.391786286,6.616747866,6.720073243,7.284774431,8.296112219,10.02494263,13.72806516,20.59764502,30.20370794,40.1606557,48.97580547,57.71594241,66.05946659,72.73426413,79.78118563
44,,5.141273111,5.397522952,5.408233332,5.536736095,5.668828361,5.627832456,5.710402838,5.7940686,5.874469113,5.88158999,5.797606681,5.968348429,5.787619847,5.865459024,5.893542891,5.891181375,5.930242795,5.913277892,5.999956403,6.043880587,5.951425447,5.886343762,5.969419125,5.914749018,6.093785763,6.025242782,6.132491907,6.096918264,6.17238335,6.190367197,6.135742464,6.401486665,6.648254114,7.188321762,8.074935669,10.13771267,14.40037494,21.88732302,32.39479449,45.75519443
45,,5.684367132,5.895105124,5.916781109,6.008189008,6.032243487,6.053559167,6.067205092,6.117576633,6.120012207,6.133649958,6.19984959,6.207465476,6.095216297,6.109966684,6.21337199,6.20889601,6.261387045,6.18228809,6.255690344,6.195053897,6.285286488,6.248921598,6.385900664,6.280068448,6.3682941,6.392658231,6.585793851,6.77629687,7.059739071,7.667556776,8.939497978,11.3946746,16.36397854,24.790778,35.2070395,44.43067499,53.54957547,62.90847857,70.22069632,77.86925366
46,,5.667963684,5.902316828,5.918974594,5.925514175,5.969002387,5.91429516,5.951236526,5.927621373,6.13349849,6.009002823,6.039638244,6.154599324,5.981318597,6.001264319,6.083873757,6.113431754,5.978103304,6.110093843,6.038975902,6.052709021,6.146769992,6.1034816,6.193891305,6.10945805,6.151725541,6.165458661,6.315943917,6.310928003,6.688334478,7.048650848,7.770363458,9.437378064,12.39871824,18.0998703,26.38189517,35.09386542,43.73124701,51.9094486,58.94900552,66.33214196
47,,5.534447242,5.71232384,5.762745685,5.697064818,5.804023295,5.880133447,5.816739147,5.878974158,5.887337555,6.02121004,5.922128125,6.054016938,5.901720161,5.914723866,6.091988427,5.997558556,6.052901855,6.045951455,6.13094784,6.050202182,6.057354849,6.000065396,6.04976621,6.134344788,6.199333689,6.272329944,6.401595658,6.499529513,6.856113292,7.408724639,8.616973119,10.91630426,15.4036965,23.40287926,33.77991404,43.03847817,51.79217212,60.97692953,68.4054909,76.04577707
48,,5.499351492,5.684312636,5.666645859,5.72121767,5.826439525,5.806275818,5.772297246,5.78033548,5.899137865,5.88876173,5.832325148,5.946876805,5.809696522,5.839510303,6.025787747,5.993861178,5.972926135,5.959411002,5.996032654,5.992116172,6.052948806,6.018068477,7.090740317,8.177411561,10.42531589,14.52699575,22.78716934,34.09257867,46.92678213,57.63346442,66.90224249,74.6147097,79.79819944,82.73398075,85.3481698,88.97165092,89.58795555,90.02114464,90.75074388,90.58080924
49,,5.254698507,5.416952773,5.567381298,5.598344396,5.62839922,5.721806232,5.780587003,5.844205386,5.91232602,5.910531268,5.901986216,5.94654256,5.855649653,5.912489509,5.935642141,5.981943491,6.028403579,5.973471101,6.017395285,6.024915803,5.980555646,5.928842095,6.097832129,5.97883691,6.096284428,6.099946593,6.22230215,6.448767834,6.757406984,7.298695354,8.42090922,10.52000567,14.94116473,22.24752677,31.19009471,39.48638132,48.16357671,56.90404618,63.73172096,70.66809084
50,,5.370031281,5.474224969,5.565946223,5.59184464,5.697973093,5.662724753,5.674360735,5.734895302,5.872258511,5.728999771,5.80889165,5.968625103,5.695865895,5.793240253,5.851180939,5.902298663,5.881844307,5.903715572,5.988621129,5.947108415,5.972584624,5.931064434,5.999593093,5.975541968,6.082128751,6.085884818,6.296635386,6.492904555,6.873579004,7.651200558,9.201307581,12.30716411,18.09643702,27.65545129,37.51786577,46.01358053,53.72418228,62.52983684,69.31962369,76.72858308
51,,5.389105058,5.605961191,5.591257754,5.650063677,5.756642076,5.761425193,5.703386413,5.817451235,5.844968338,5.819790951,5.788509957,5.975127794,5.804179798,5.809218629,5.896086061,5.929546916,5.908700186,5.966386555,6.075125251,6.036469062,5.960609925,5.9781578,6.070474883,6.115815976,6.159438827,6.209767954,6.379361083,6.521801328,7.063518613,7.864265131,9.412963629,12.64019226,18.85964243,28.43976501,38.04414552,47.04443645,56.15939956,64.5803769,71.39248747,78.79491875
52,,5.201800565,5.451158414,5.480805911,5.549897002,5.563080348,5.709010452,5.672414232,5.901884489,5.780117494,5.851834897,5.847148198,5.935407387,5.817502098,5.790211924,5.836139903,5.923661293,5.847374568,5.890491086,5.918320636,5.843696752,5.888558277,5.856957569,5.993998118,5.909412273,5.91559581,5.899137865,6.046881101,6.045719844,6.016632334,6.096800887,6.126497292,6.300450141,6.522686896,7.171857669,8.343506015,10.74176453,15.70641642,23.74456397,33.84662335,44.73156837
53,,5.736476692,5.83276112,5.945728745,5.913575248,6.054144096,5.977721828,5.997969376,6.059709726,6.076469498,6.086722108,6.135652705,6.213092241,6.052618194,6.087041821,6.11467155,6.266762916,6.208618573,6.271458,6.31560017,6.241761595,6.309707281,6.223951578,6.386772608,6.354401683,6.55155642,6.747634852,7.305198044,8.142214084,9.875333791,13.34025076,19.89818071,29.49808717,39.47015981,48.76915643,57.04563537,65.50592461,73.46201775,81.26660054,86.86378549,93.44112742
54,,5.196714224,5.457389181,5.493876195,5.561245899,5.535210193,5.648017962,5.718209463,5.695205526,5.783724172,5.899900816,5.897142455,6.042807425,5.874596272,5.913524943,5.972254012,6.026601562,6.021903632,5.980112408,6.035655248,5.960173953,6.056204064,6.022408964,6.201501253,6.158032603,6.352534269,6.483685562,6.986247807,7.802373868,9.158464942,12.18057292,17.87019267,27.2501971,37.05007894,46.67154955,54.90571685,63.27896035,71.71292058,79.66207135,85.06054562,90.70135551
55,,5.246560362,5.475289188,5.552213103,5.568956107,5.598652511,5.715794848,5.631048588,5.693250063,5.830707021,5.811339801,5.854668716,5.939138301,5.812513572,5.753566796,5.879066383,5.98865746,5.959519995,5.868203666,6.031346391,5.926017219,5.921263447,5.931995626,6.027415376,6.081940948,6.167109765,6.366979477,6.758856591,7.526766868,8.917372396,11.64415961,16.86713207,26.18382762,36.70812034,46.43555117,55.36757894,64.25855826,72.73374914,81.00028757,87.49512983,94.65280276
56,,5.375143053,5.434653239,5.488200668,5.543411917,5.536082137,5.562485695,5.581398079,5.661001755,5.651738257,5.694901726,5.698939498,5.754613129,5.648751188,5.643113276,5.733577478,5.732814527,5.827420462,5.834541339,5.854174614,5.865186542,5.802802574,5.778591592,5.848196208,5.873960479,5.910632995,5.970528289,6.10093843,6.07813793,6.145571069,6.292311996,6.492815544,7.081359931,8.130241621,10.32110704,14.26654968,21.3962005,30.58180471,39.98986365,48.22166999,57.35899029
